candidate_id	candidate	side	item_type	group	band	level	maxlevel	levelreq	frequency	source_apex_line	source_apex_name	source_apex_level	source_apex_maxlevel	source_apex_levelreq	source_apex_frequency
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	mele	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	mele	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	mele	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	mele	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	mele	14	late	81		67	88	20	of Evisceration	85		79	88
greater-transcendence	Greater Transcendence	suffix	mele	15	early	50	65	71	8	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	mele	15	mid	66	80	71	16	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	mele	15	late	81		71	24	41	of Transcendence	85		83	24
greater-regeneration	Greater Regeneration	suffix	mele	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	mele	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	mele	19	late	81		44	48	308	of Regeneration	70		52	48
greater-leech	Greater Lamprey/Vampire	suffix	mele	27	early	50	65	37	28	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	mele	27	mid	66	80	37	56	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	mele	27	late	81		37	84	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	mele	28	early	50	65	41	28	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	mele	28	mid	66	80	41	56	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	mele	28	late	81		41	84	115	of the Vampire	56		48	84
greater-titan	Greater Titan	suffix	mele	31	early	50	65	43	12	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	mele	31	mid	66	80	43	24	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	mele	31	late	81		43	36	237	of the Giant	59		51	36
greater-zodiac	Greater Zodiac	suffix	mele	42	early	50	65	64	4	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	mid	66	80	64	8	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	late	81		64	12	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	early	50	65	64	4	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	mid	66	80	64	8	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	late	81		64	12	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	early	50	65	64	4	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	mid	66	80	64	8	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	late	81		64	12	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	early	50	65	64	4	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	mid	66	80	64	8	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	mele	42	late	81		64	12	276	of Spirit2	75		75	12
greater-paralysis	Greater Paralysis	suffix	mele	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	mele	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	mele	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	mele	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	mele	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	mele	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	mele	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	mele	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	mele	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	mele	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	mele	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	mele	67	late	81		64	24	317	of the Soul2	75		75	24
greater-draining	Greater Draining	suffix	mele	80	early	50	65	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	mele	80	mid	66	80	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	mele	80	late	81		17	2	625	of Siphoning	20		20	2
greater-missile-suffix	Greater missile suffixes	suffix	misl	200	early	50	65	43	1	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	200	mid	66	80	43	2	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	200	late	81		43	3	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	early	50	65	43	1	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	mid	66	80	43	2	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	late	81		43	3	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	early	50	65	43	1	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	mid	66	80	43	2	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	late	81		43	3	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	early	50	65	43	1	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	mid	66	80	43	2	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	201	late	81		43	3	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	202	early	50	65	34	1	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	202	mid	66	80	34	2	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	202	late	81		34	3	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	203	early	50	65	34	1	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	203	mid	66	80	34	2	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	203	late	81		34	3	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	early	50	65	34	1	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	mid	66	80	34	2	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	late	81		34	3	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	early	50	65	34	1	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	mid	66	80	34	2	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	late	81		34	3	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	early	50	65	34	1	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	mid	66	80	34	2	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	late	81		34	3	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	early	50	65	34	1	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	mid	66	80	34	2	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	late	81		34	3	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	early	50	65	34	1	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	mid	66	80	34	2	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	204	late	81		34	3	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	205	early	50	65	43	1	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	205	mid	66	80	43	2	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	205	late	81		43	3	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	early	50	65	68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	mid	66	80	68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	late	81		68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	early	50	65	68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	mid	66	80	68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	late	81		68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	early	50	65	68	1	824	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	mid	66	80	68	1	824	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	misl	206	late	81		68	1	824	of Transcendence	85		80	1
greater-coalescence	Greater Coalescence	suffix	miss	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	miss	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-quickness	Greater Quickness	suffix	miss	7	early	50	65	14	24	328	of Alacrity	25		17	72
greater-quickness	Greater Quickness	suffix	miss	7	mid	66	80	14	48	328	of Alacrity	25		17	72
greater-quickness	Greater Quickness	suffix	miss	7	late	81		14	72	328	of Alacrity	25		17	72
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	10	early	50	65	64	4	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	10	mid	66	80	64	8	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	10	late	81		64	12	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	12	early	50	65	64	4	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	12	mid	66	80	64	8	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	12	late	81		64	12	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	13	early	50	65	58	4	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	13	mid	66	80	58	8	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	13	late	81		58	12	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	16	early	50	65	21	8	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	miss	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	miss	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	miss	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	miss	14	late	81		67	88	20	of Evisceration	85		79	88
greater-transcendence	Greater Transcendence	suffix	miss	15	early	50	65	71	8	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	miss	15	mid	66	80	71	16	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	miss	15	late	81		71	24	41	of Transcendence	85		83	24
greater-perfection	Greater Perfection	suffix	miss	17	early	50	65	54	12	207	of Nirvana	72		64	36
greater-perfection	Greater Perfection	suffix	miss	17	mid	66	80	54	24	207	of Nirvana	72		64	36
greater-perfection	Greater Perfection	suffix	miss	17	late	81		54	36	207	of Nirvana	72		64	36
greater-regeneration	Greater Regeneration	suffix	miss	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	miss	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	miss	19	late	81		44	48	308	of Regeneration	70		52	48
greater-leech	Greater Lamprey/Vampire	suffix	miss	27	early	50	65	13	28	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	miss	27	mid	66	80	13	56	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	miss	27	late	81		13	84	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	miss	28	early	50	65	14	28	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	miss	28	mid	66	80	14	56	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	miss	28	late	81		14	84	114	of the Wraith	21		16	84
greater-zodiac	Greater Zodiac	suffix	miss	42	early	50	65	64	4	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	mid	66	80	64	8	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	late	81		64	12	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	early	50	65	64	4	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	mid	66	80	64	8	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	late	81		64	12	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	early	50	65	64	4	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	mid	66	80	64	8	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	late	81		64	12	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	early	50	65	64	4	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	mid	66	80	64	8	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	miss	42	late	81		64	12	276	of Spirit2	75		75	12
greater-paralysis	Greater Paralysis	suffix	miss	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	miss	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	miss	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	miss	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	miss	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	miss	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	miss	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	miss	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	miss	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	miss	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	miss	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	miss	67	late	81		64	24	317	of the Soul2	75		75	24
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	200	early	50	65	43	1	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	200	mid	66	80	43	2	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	200	late	81		43	3	785	of the Swift	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	early	50	65	43	1	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	mid	66	80	43	2	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	late	81		43	3	788	of Slaying	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	early	50	65	43	1	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	mid	66	80	43	2	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	late	81		43	3	791	of Maiming	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	early	50	65	43	1	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	mid	66	80	43	2	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	201	late	81		43	3	794	of Piercing	80		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	202	early	50	65	34	1	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	202	mid	66	80	34	2	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	202	late	81		34	3	797	of the Vampire	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	203	early	50	65	34	1	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	203	mid	66	80	34	2	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	203	late	81		34	3	800	of the Bat	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	early	50	65	34	1	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	mid	66	80	34	2	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	late	81		34	3	803	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	early	50	65	34	1	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	mid	66	80	34	2	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	late	81		34	3	806	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	early	50	65	34	1	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	mid	66	80	34	2	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	late	81		34	3	809	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	early	50	65	34	1	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	mid	66	80	34	2	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	late	81		34	3	812	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	early	50	65	34	1	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	mid	66	80	34	2	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	204	late	81		34	3	815	of Resistance	80		40	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	205	early	50	65	43	1	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	205	mid	66	80	43	2	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	205	late	81		43	3	818	of Fortune	50		50	3
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	early	50	65	68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	mid	66	80	68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	late	81		68	1	822	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	early	50	65	68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	mid	66	80	68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	late	81		68	1	823	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	early	50	65	68	1	824	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	mid	66	80	68	1	824	of Transcendence	85		80	1
greater-missile-suffix	Greater missile suffixes	suffix	mxbq	206	late	81		68	1	824	of Transcendence	85		80	1
greater-negation	Greater Negation	suffix	orb	2	early	50	65	61	16	145	of Negation	84		72	48
greater-negation	Greater Negation	suffix	orb	2	mid	66	80	61	32	145	of Negation	84		72	48
greater-negation	Greater Negation	suffix	orb	2	late	81		61	48	145	of Negation	84		72	48
greater-coalescence	Greater Coalescence	suffix	orb	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	orb	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-magus	Greater Magus	suffix	orb	9	early	50	65	18	20	376	of the Magus	29		21	60
greater-magus	Greater Magus	suffix	orb	9	mid	66	80	18	40	376	of the Magus	29		21	60
greater-magus	Greater Magus	suffix	orb	9	late	81		18	60	376	of the Magus	29		21	60
greater-regeneration	Greater Regeneration	suffix	orb	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	orb	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	orb	19	late	81		44	48	308	of Regeneration	70		52	48
greater-enlightenment	Greater Enlightenment	suffix	orb	23	early	50	65	28	12	248	of Enlightenment	41		33	36
greater-enlightenment	Greater Enlightenment	suffix	orb	23	mid	66	80	28	24	248	of Enlightenment	41		33	36
greater-enlightenment	Greater Enlightenment	suffix	orb	23	late	81		28	36	248	of Enlightenment	41		33	36
greater-leech	Greater Lamprey/Vampire	suffix	orb	28	early	50	65	14	28	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	orb	28	mid	66	80	14	56	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	orb	28	late	81		14	84	114	of the Wraith	21		16	84
greater-zodiac	Greater Zodiac	suffix	orb	42	early	50	65	71	4	280	of the Zodiac	86		83	12
greater-zodiac	Greater Zodiac	suffix	orb	42	mid	66	80	71	8	280	of the Zodiac	86		83	12
greater-zodiac	Greater Zodiac	suffix	orb	42	late	81		71	12	280	of the Zodiac	86		83	12
greater-paralysis	Greater Paralysis	suffix	orb	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	orb	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	orb	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	orb	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	orb	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	orb	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	orb	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	orb	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	orb	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	orb	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	orb	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	orb	67	late	81		64	24	317	of the Soul2	75		75	24
greater-balance	Greater Balance	suffix	pelt	18	early	50	65	3	16	323	of Balance	5		3	48
greater-balance	Greater Balance	suffix	pelt	18	mid	66	80	3	32	323	of Balance	5		3	48
greater-balance	Greater Balance	suffix	pelt	18	late	81		3	48	323	of Balance	5		3	48
greater-enlightenment	Greater Enlightenment	suffix	pelt	23	early	50	65	18	12	257	of Sorcery	26		21	36
greater-enlightenment	Greater Enlightenment	suffix	pelt	23	mid	66	80	18	24	257	of Sorcery	26		21	36
greater-enlightenment	Greater Enlightenment	suffix	pelt	23	late	81		18	36	257	of Sorcery	26		21	36
greater-vita	Greater Vita	suffix	pelt	26	early	50	65	57	12	294	of the Colosuss	75		67	36
greater-vita	Greater Vita	suffix	pelt	26	mid	66	80	57	24	294	of the Colosuss	75		67	36
greater-vita	Greater Vita	suffix	pelt	26	late	81		57	36	294	of the Colosuss	75		67	36
greater-elephant	Greater Elephant	suffix	pelt	41	early	50	65	6	8	303	of the Elephant	37		7	24
greater-elephant	Greater Elephant	suffix	pelt	41	mid	66	80	6	16	303	of the Elephant	37		7	24
greater-elephant	Greater Elephant	suffix	pelt	41	late	81		6	24	303	of the Elephant	37		7	24
greater-zodiac	Greater Zodiac	suffix	pelt	42	early	50	65	1	4	262	of Grace	1		1	12
greater-zodiac	Greater Zodiac	suffix	pelt	42	mid	66	80	1	8	262	of Grace	1		1	12
greater-zodiac	Greater Zodiac	suffix	pelt	42	late	81		1	12	262	of Grace	1		1	12
greater-elements	Greater Elements	suffix	pelt	43	early	50	65	1	4	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	mid	66	80	1	8	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	late	81		1	12	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	early	50	65	1	4	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	mid	66	80	1	8	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	late	81		1	12	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	early	50	65	1	4	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	mid	66	80	1	8	190	of the Efreeti	20		1	12
