side	line	greater_affix	description	band	group	level	maxlevel	levelreq	frequency	itypes	etypes	greater_exact_mods	greater_property_stats	apex_affix	apex_line	apex_description	apex_level	apex_maxlevel	apex_levelreq	apex_frequency	apex_exact_mods	apex_mapping_note
suffix	1161	of Greater Knowledge	Greater +# to Energy [late; marker=property]	late	23	81		28	36	jewl		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Knowledge	322	+# to Energy	41		28	360	enr 7-9	exact base-name match
suffix	1162	of Greater Sorcery	Greater +# to Energy [early; marker=property]	early	23	50	65	18	12	helm,scep		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Sorcery	318	+# to Energy	26		18	360	enr 11-15	exact base-name match
suffix	1163	of Greater Sorcery	Greater +# to Energy [mid; marker=property]	mid	23	66	80	18	24	helm,scep		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Sorcery	318	+# to Energy	26		18	360	enr 11-15	exact base-name match
suffix	1164	of Greater Sorcery	Greater +# to Energy [late; marker=property]	late	23	81		18	36	helm,scep		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Sorcery	318	+# to Energy	26		18	360	enr 11-15	exact base-name match
suffix	1165	of Greater Wizardry	Greater +# to Energy [early; marker=property]	early	23	50	65	28	12	ring		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Wizardry	313	+# to Energy	41		28	360	enr 16-20	exact base-name match
suffix	1166	of Greater Wizardry	Greater +# to Energy [mid; marker=property]	mid	23	66	80	28	24	ring		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Wizardry	313	+# to Energy	41		28	360	enr 16-20	exact base-name match
suffix	1167	of Greater Wizardry	Greater +# to Energy [late; marker=property]	late	23	81		28	36	ring		greater_m_enr 40-40	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Wizardry	313	+# to Energy	41		28	360	enr 16-20	exact base-name match
suffix	1168	of the Greater Whale	Greater +# to Life [early; marker=property]	early	26	1	65	31	12	tors,belt,amul,phlm,circ		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Whale	358	+# to Life	50		31	360	hp 81-100	exact base-name match
suffix	1169	of the Greater Whale	Greater +# to Life [mid; marker=property]	mid	26	66	80	31	24	tors,belt,amul,phlm,circ		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Whale	358	+# to Life	50		31	360	hp 81-100	exact base-name match
suffix	1170	of the Greater Whale	Greater +# to Life [late; marker=property]	late	26	81		31	36	tors,belt,amul,phlm,circ		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Whale	358	+# to Life	50		31	360	hp 81-100	exact base-name match
suffix	1171	of the Greater Colosuss	Greater +# to Life [early; marker=property]	early	26	50	65	57	12	shld,pelt		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Colosuss	365	+# to Life	75		57	360	hp 41-60	exact base-name match
suffix	1172	of the Greater Colosuss	Greater +# to Life [mid; marker=property]	mid	26	66	80	57	24	shld,pelt		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Colosuss	365	+# to Life	75		57	360	hp 41-60	exact base-name match
suffix	1173	of the Greater Colosuss	Greater +# to Life [late; marker=property]	late	26	81		57	36	shld,pelt		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Colosuss	365	+# to Life	75		57	360	hp 41-60	exact base-name match
suffix	1174	of the Greater Mammoth	Greater +# to Life [early; marker=property]	early	26	50	65	51	12	club,hamm,mace,ring,helm		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Mammoth	371	+# to Life	68		51	360	hp 31-40	exact base-name match
suffix	1175	of the Greater Mammoth	Greater +# to Life [mid; marker=property]	mid	26	66	80	51	24	club,hamm,mace,ring,helm		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Mammoth	371	+# to Life	68		51	360	hp 31-40	exact base-name match
suffix	1176	of the Greater Mammoth	Greater +# to Life [late; marker=property]	late	26	81		51	36	club,hamm,mace,ring,helm		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of the Mammoth	371	+# to Life	68		51	360	hp 31-40	exact base-name match
suffix	1177	of Greater Hope	Greater +# to Life [early; marker=property]	early	26	50	65	31	16	jewl		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Hope	374	+# to Life	45		31	480	hp 9-20	exact base-name match
suffix	1178	of Greater Hope	Greater +# to Life [mid; marker=property]	mid	26	66	80	31	32	jewl		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Hope	374	+# to Life	45		31	480	hp 9-20	exact base-name match
suffix	1179	of Greater Hope	Greater +# to Life [late; marker=property]	late	26	81		31	48	jewl		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Hope	374	+# to Life	45		31	480	hp 9-20	exact base-name match
suffix	1180	of Greater Vita	Greater +# to Life [early; marker=property]	early	26	50	65	75	2	lcha		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Vita	845	+# to Life	88		75	60	hp 60-70	exact base-name match
suffix	1181	of Greater Vita	Greater +# to Life [mid; marker=property]	mid	26	66	80	75	4	lcha		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Vita	845	+# to Life	88		75	60	hp 60-70	exact base-name match
suffix	1182	of Greater Vita	Greater +# to Life [late; marker=property]	late	26	81		75	6	lcha		greater_m_hp 95-95	greater_m_hp: func1=1/stat1=greater_maxhp/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life	of Vita	845	+# to Life	88		75	60	hp 60-70	exact base-name match
suffix	1183	of the Greater Locust	Greater #% Life stolen per hit [early; marker=property]	early	27	50	65	13	28	weap	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Locust	127	#% Life stolen per hit	20		13	840	lifesteal 6-7	exact base-name match
suffix	1184	of the Greater Locust	Greater #% Life stolen per hit [mid; marker=property]	mid	27	66	80	13	56	weap	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Locust	127	#% Life stolen per hit	20		13	840	lifesteal 6-7	exact base-name match
suffix	1185	of the Greater Locust	Greater #% Life stolen per hit [late; marker=property]	late	27	81		13	84	weap	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Locust	127	#% Life stolen per hit	20		13	840	lifesteal 6-7	exact base-name match
suffix	1186	of the Greater Wraith	Greater #% Mana stolen per hit [early; marker=property]	early	28	50	65	14	28	weap		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Wraith	142	#% Mana stolen per hit	21		14	840	manasteal 6-7	exact base-name match
suffix	1187	of the Greater Wraith	Greater #% Mana stolen per hit [mid; marker=property]	mid	28	66	80	14	56	weap		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Wraith	142	#% Mana stolen per hit	21		14	840	manasteal 6-7	exact base-name match
suffix	1188	of the Greater Wraith	Greater #% Mana stolen per hit [late; marker=property]	late	28	81		14	84	weap		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Wraith	142	#% Mana stolen per hit	21		14	840	manasteal 6-7	exact base-name match
suffix	1189	of the Greater Lamprey	Greater #% Life stolen per hit [early; marker=property]	early	27	50	65	37	28	mele	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	129	#% Life stolen per hit	55		37	840	lifesteal 8-9	exact base-name match
suffix	1190	of the Greater Lamprey	Greater #% Life stolen per hit [mid; marker=property]	mid	27	66	80	37	56	mele	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	129	#% Life stolen per hit	55		37	840	lifesteal 8-9	exact base-name match
suffix	1191	of the Greater Lamprey	Greater #% Life stolen per hit [late; marker=property]	late	27	81		37	84	mele	orb	greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	129	#% Life stolen per hit	55		37	840	lifesteal 8-9	exact base-name match
suffix	1192	of the Greater Vampire	Greater #% Mana stolen per hit [early; marker=property]	early	28	50	65	41	28	mele		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	144	#% Mana stolen per hit	56		41	840	manasteal 8-9	exact base-name match
suffix	1193	of the Greater Vampire	Greater #% Mana stolen per hit [mid; marker=property]	mid	28	66	80	41	56	mele		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	144	#% Mana stolen per hit	56		41	840	manasteal 8-9	exact base-name match
suffix	1194	of the Greater Vampire	Greater #% Mana stolen per hit [late; marker=property]	late	28	81		41	84	mele		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	144	#% Mana stolen per hit	56		41	840	manasteal 8-9	exact base-name match
suffix	1195	of the Greater Lamprey	Greater #% Life stolen per hit [early; marker=property]	early	27	50	65	62	8	amul		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	139	#% Life stolen per hit	85		62	240	lifesteal 6-6	exact base-name match
suffix	1196	of the Greater Lamprey	Greater #% Life stolen per hit [mid; marker=property]	mid	27	66	80	62	16	amul		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	139	#% Life stolen per hit	85		62	240	lifesteal 6-6	exact base-name match
suffix	1197	of the Greater Lamprey	Greater #% Life stolen per hit [late; marker=property]	late	27	81		62	24	amul		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	139	#% Life stolen per hit	85		62	240	lifesteal 6-6	exact base-name match
suffix	1198	of the Greater Vampire	Greater #% Mana stolen per hit [early; marker=property]	early	28	50	65	56	16	amul,circ		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	148	#% Mana stolen per hit	78		56	480	manasteal 7-8	exact base-name match
suffix	1199	of the Greater Vampire	Greater #% Mana stolen per hit [mid; marker=property]	mid	28	66	80	56	32	amul,circ		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	148	#% Mana stolen per hit	78		56	480	manasteal 7-8	exact base-name match
suffix	1200	of the Greater Vampire	Greater #% Mana stolen per hit [late; marker=property]	late	28	81		56	48	amul,circ		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	148	#% Mana stolen per hit	78		56	480	manasteal 7-8	exact base-name match
suffix	1201	of the Greater Lamprey	Greater #% Life stolen per hit [early; marker=property]	early	27	50	65	55	16	ring,circ		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	133	#% Life stolen per hit	77		55	480	lifesteal 7-8	exact base-name match
suffix	1202	of the Greater Lamprey	Greater #% Life stolen per hit [mid; marker=property]	mid	27	66	80	55	32	ring,circ		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	133	#% Life stolen per hit	77		55	480	lifesteal 7-8	exact base-name match
suffix	1203	of the Greater Lamprey	Greater #% Life stolen per hit [late; marker=property]	late	27	81		55	48	ring,circ		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Lamprey	133	#% Life stolen per hit	77		55	480	lifesteal 7-8	exact base-name match
suffix	1204	of the Greater Leech	Greater #% Life stolen per hit [early; marker=property]	early	27	50	65	22	16	glov		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Leech	135	#% Life stolen per hit	34		22	480	lifesteal 3-3	exact base-name match
suffix	1205	of the Greater Leech	Greater #% Life stolen per hit [mid; marker=property]	mid	27	66	80	22	32	glov		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Leech	135	#% Life stolen per hit	34		22	480	lifesteal 3-3	exact base-name match
suffix	1206	of the Greater Leech	Greater #% Life stolen per hit [late; marker=property]	late	27	81		22	48	glov		greater_m_lifesteal 12-12	greater_m_lifesteal: func1=1/stat1=greater_lifedrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Life stolen per hit	of the Leech	135	#% Life stolen per hit	34		22	480	lifesteal 3-3	exact base-name match
suffix	1207	of the Greater Bat	Greater #% Mana stolen per hit [early; marker=property]	early	28	50	65	23	16	glov		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Bat	150	#% Mana stolen per hit	35		23	480	manasteal 3-3	exact base-name match
suffix	1208	of the Greater Bat	Greater #% Mana stolen per hit [mid; marker=property]	mid	28	66	80	23	32	glov		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Bat	150	#% Mana stolen per hit	35		23	480	manasteal 3-3	exact base-name match
suffix	1209	of the Greater Bat	Greater #% Mana stolen per hit [late; marker=property]	late	28	81		23	48	glov		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Bat	150	#% Mana stolen per hit	35		23	480	manasteal 3-3	exact base-name match
suffix	1210	of the Greater Vampire	Greater #% Mana stolen per hit [early; marker=property]	early	28	50	65	63	8	ring		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	154	#% Mana stolen per hit	86		63	240	manasteal 6-8	exact base-name match
suffix	1211	of the Greater Vampire	Greater #% Mana stolen per hit [mid; marker=property]	mid	28	66	80	63	16	ring		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	154	#% Mana stolen per hit	86		63	240	manasteal 6-8	exact base-name match
suffix	1212	of the Greater Vampire	Greater #% Mana stolen per hit [late; marker=property]	late	28	81		63	24	ring		greater_m_manasteal 12-12	greater_m_manasteal: func1=1/stat1=greater_manadrainmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Mana stolen per hit	of the Vampire	154	#% Mana stolen per hit	86		63	240	manasteal 6-8	exact base-name match
suffix	1213	of the Greater Giant	Greater +# to Strength [early; marker=property]	early	31	50	65	43	12	mele,glov	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Giant	294	+# to Strength	59		43	360	str 10-15	exact base-name match
suffix	1214	of the Greater Giant	Greater +# to Strength [mid; marker=property]	mid	31	66	80	43	24	mele,glov	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Giant	294	+# to Strength	59		43	360	str 10-15	exact base-name match
suffix	1215	of the Greater Giant	Greater +# to Strength [late; marker=property]	late	31	81		43	36	mele,glov	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Giant	294	+# to Strength	59		43	360	str 10-15	exact base-name match
suffix	1216	of Greater Atlus	Greater +# to Strength [early; marker=property]	early	31	50	65	54	12	amul,belt,club,hamm,circ		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Atlus	282	+# to Strength	71		54	360	str 21-30	exact base-name match
suffix	1217	of Greater Atlus	Greater +# to Strength [mid; marker=property]	mid	31	66	80	54	24	amul,belt,club,hamm,circ		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Atlus	282	+# to Strength	71		54	360	str 21-30	exact base-name match
suffix	1218	of Greater Atlus	Greater +# to Strength [late; marker=property]	late	31	81		54	36	amul,belt,club,hamm,circ		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Atlus	282	+# to Strength	71		54	360	str 21-30	exact base-name match
suffix	1219	of the Greater Ox	Greater +# to Strength [early; marker=property]	early	31	50	65	31	12	mele,glov,shld	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Ox	292	+# to Strength	45		31	360	str 6-9	exact base-name match
suffix	1220	of the Greater Ox	Greater +# to Strength [mid; marker=property]	mid	31	66	80	31	24	mele,glov,shld	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Ox	292	+# to Strength	45		31	360	str 6-9	exact base-name match
suffix	1221	of the Greater Ox	Greater +# to Strength [late; marker=property]	late	31	81		31	36	mele,glov,shld	blun	greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Ox	292	+# to Strength	45		31	360	str 6-9	exact base-name match
suffix	1222	of Greater Virility	Greater +# to Strength [early; marker=property]	early	31	50	65	36	16	jewl		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Virility	298	+# to Strength	50		36	480	str 7-9	exact base-name match
suffix	1223	of Greater Virility	Greater +# to Strength [mid; marker=property]	mid	31	66	80	36	32	jewl		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Virility	298	+# to Strength	50		36	480	str 7-9	exact base-name match
suffix	1224	of Greater Virility	Greater +# to Strength [late; marker=property]	late	31	81		36	48	jewl		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of Virility	298	+# to Strength	50		36	480	str 7-9	exact base-name match
suffix	1225	of the Greater Titan	Greater +# to Strength [early; marker=property]	early	31	50	65	56	12	ring,scep,mace,tors		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Titan	288	+# to Strength	74		56	360	str 16-20	exact base-name match
suffix	1226	of the Greater Titan	Greater +# to Strength [mid; marker=property]	mid	31	66	80	56	24	ring,scep,mace,tors		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Titan	288	+# to Strength	74		56	360	str 16-20	exact base-name match
suffix	1227	of the Greater Titan	Greater +# to Strength [late; marker=property]	late	31	81		56	36	ring,scep,mace,tors		greater_m_str 30-30	greater_m_str: func1=1/stat1=greater_strength/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength	of the Titan	288	+# to Strength	74		56	360	str 16-20	exact base-name match
suffix	1228	of Greater Energy	Greater +# to Energy [early; marker=property]	early	31	50	65	52	1	lcha		greater_m_enr 30-30	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Energy	857	+# to Energy	61		52	40	enr 5-8	exact base-name match
suffix	1229	of Greater Energy	Greater +# to Energy [mid; marker=property]	mid	31	66	80	52	3	lcha		greater_m_enr 30-30	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Energy	857	+# to Energy	61		52	40	enr 5-8	exact base-name match
suffix	1230	of Greater Energy	Greater +# to Energy [late; marker=property]	late	31	81		52	4	lcha		greater_m_enr 30-30	greater_m_enr: func1=1/stat1=greater_energy/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Energy	of Energy	857	+# to Energy	61		52	40	enr 5-8	exact base-name match
suffix	1231	of Greater Traveling	Greater +#% Faster Run/Walk [early; marker=property]	early	35	50	65	48	16	boot		greater_m_move3 15-15; greater_stamdrain 117-117	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk; greater_stamdrain: func1=1/stat1=item_staminadrainpct/val1= | tooltip=#% Slower Stamina Drain	of Traveling	405	+#% Faster Run/Walk	65		48	480	move3 30-30; stamdrain 80-90	exact base-name match
suffix	1232	of Greater Traveling	Greater +#% Faster Run/Walk [mid; marker=property]	mid	35	66	80	48	32	boot		greater_m_move3 15-15; greater_stamdrain 117-117	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk; greater_stamdrain: func1=1/stat1=item_staminadrainpct/val1= | tooltip=#% Slower Stamina Drain	of Traveling	405	+#% Faster Run/Walk	65		48	480	move3 30-30; stamdrain 80-90	exact base-name match
suffix	1233	of Greater Traveling	Greater +#% Faster Run/Walk [late; marker=property]	late	35	81		48	48	boot		greater_m_move3 15-15; greater_stamdrain 117-117	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk; greater_stamdrain: func1=1/stat1=item_staminadrainpct/val1= | tooltip=#% Slower Stamina Drain	of Traveling	405	+#% Faster Run/Walk	65		48	480	move3 30-30; stamdrain 80-90	exact base-name match
suffix	1234	of Greater Speed	Greater +#% Faster Run/Walk [early; marker=property]	early	35	50	65	25	16	boot,circ		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Speed	403	+#% Faster Run/Walk	37		25	480	move3 30-30	exact base-name match
suffix	1235	of Greater Speed	Greater +#% Faster Run/Walk [mid; marker=property]	mid	35	66	80	25	32	boot,circ		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Speed	403	+#% Faster Run/Walk	37		25	480	move3 30-30	exact base-name match
suffix	1236	of Greater Speed	Greater +#% Faster Run/Walk [late; marker=property]	late	35	81		25	48	boot,circ		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Speed	403	+#% Faster Run/Walk	37		25	480	move3 30-30	exact base-name match
suffix	1237	of Greater Inertia	Greater +#% Faster Run/Walk [early; marker=property]	early	35	50	65	69	2	lcha		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Inertia	859	+#% Faster Run/Walk	81		69	60	move3 10-10	exact base-name match
