side	sample_item	alvl	baseline_line	name	group	mods	baseline_freq	current_matching_freq	baseline_pool_weight	current_non_greater_pool_weight	current_full_pool_weight	current_greater_pool_weight	baseline_per_roll	after_non_greater_only_per_roll	after_with_greater_per_roll	non_greater_delta_pct	with_greater_delta_pct
suffix	h2h2	100	473	of Decrepification	77	gethit-skill(87) 10-15	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	477	of Lower Resistance	77	gethit-skill(91) 6-18	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	479	of Poison Novas	77	gethit-skill(92) 7-14	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	481	of Bone Spirits	77	gethit-skill(93) 6-23	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	487	of Blessed Hammers	77	gethit-skill(112) 9-20	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	489	of Fist of the Heavens	77	gethit-skill(121) 7-14	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	495	of Shouting	77	gethit-skill(138) 8-17	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	499	of Battle Orders	77	gethit-skill(149) 7-22	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	501	of Korlics Fury	77	gethit-skill(150) 8-15	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	503	of War Cry	77	gethit-skill(154) 10-13	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	505	of Battle Command	77	gethit-skill(155) 8-10	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	513	of Cyclone Armor	77	gethit-skill(235) 9-14	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	515	of Twister	77	gethit-skill(240) 8-17	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	517	of Volcano	77	gethit-skill(244) 7-15	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	519	of Tornado	77	gethit-skill(245) 7-16	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	521	of Armageddon	77	gethit-skill(249) 6-19	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	523	of Hurricane	77	gethit-skill(250) 8-21	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	525	of Burst of Speed2	77	gethit-skill(258) 8-8	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	529	of Fading2	77	gethit-skill(267) 8-12	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	533	of Blade Shield2	77	gethit-skill(277) 9-17	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	535	of Venom	77	gethit-skill(278) 8-19	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	548	of Static Field	78	hit-skill(42) 6-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	550	of Frost Novas	78	hit-skill(44) 6-13	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	552	of Ice Blasts	78	hit-skill(45) 7-12	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	554	of Fire Balls	78	hit-skill(47) 5-19	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	556	of Novas	78	hit-skill(48) 6-21	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	557	of Lightning	78	hit-skill(49) 8-14	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	559	of Fire Walls	78	hit-skill(51) 6-14	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	560	of Chain Lightning	78	hit-skill(53) 6-16	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	562	of Glacial Spikes	78	hit-skill(55) 7-11	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	564	of Meteors	78	hit-skill(56) 5-19	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	566	of Blizzards	78	hit-skill(59) 5-18	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	568	of Hydras	78	hit-skill(62) 2-21	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	569	of Frozen Orbs	78	hit-skill(64) 7-12	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	571	of Amplify Damage	78	hit-skill(66) 5-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	573	of Dim Vision	78	hit-skill(71) 5-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	574	of Weaken	78	hit-skill(72) 5-10	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	575	of Corpse Explosions	78	hit-skill(74) 4-11	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	576	of Iron Maiden	78	hit-skill(76) 5-8	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	577	of Terror	78	hit-skill(77) 4-7	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	578	of Confusion	78	hit-skill(81) 7-5	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	579	of Life Tap	78	hit-skill(82) 8-7	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	580	of Poison Explosion	78	hit-skill(83) 4-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	581	of Bone Spears	78	hit-skill(84) 4-11	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	582	of Decrepification	78	hit-skill(87) 6-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	584	of Lower Resistance	78	hit-skill(91) 6-13	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	585	of Poison Novas	78	hit-skill(92) 5-22	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	586	of Bone Spirits	78	hit-skill(93) 4-18	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	590	of Molten Boulders	78	hit-skill(229) 4-9	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	591	of Eruption	78	hit-skill(234) 5-21	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	593	of Volcano	78	hit-skill(244) 3-22	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	594	of Tornado	78	hit-skill(245) 7-12	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	595	of Armageddon	78	hit-skill(249) 3-24	1	10	2794	27940	28328	388	0.00035790980672870435	0.00035790980672870435	0.00035300762496469926	0.0	-1.3696695848630203
suffix	h2h2	100	599	of Enchantment	79	levelup-skill(Enchant) 100-27	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	600	of Thunder Storm	79	levelup-skill(Thunder Storm) 100-24	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	601	of Chilling Armor	79	levelup-skill(Chilling Armor) 100-17	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	602	of Bone Armor	79	levelup-skill(Bone Armor) 100-20	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	603	of Shouting	79	levelup-skill(Shout) 100-9	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	604	of Shouting	79	levelup-skill(Shout) 100-20	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	605	of Battle Orders	79	levelup-skill(Battle Orders) 100-7	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	606	of Battle Orders	79	levelup-skill(Battle Orders) 100-39	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	607	of Battle Command	79	levelup-skill(Battle Command) 100-28	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	608	of Cyclone Armor	79	levelup-skill(Cyclone Armor) 100-24	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	609	of Hurricane	79	levelup-skill(Hurricane) 100-22	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	611	of Burst of Speed2	79	levelup-skill(Quickness) 100-30	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	612	of Fading2	79	levelup-skill(Fade) 100-14	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	613	of Frost Novas	79	death-skill(Frost Nova) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	614	of Novas	79	death-skill(Nova) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	615	of Chain Lightning	79	death-skill(Chain Lightning) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	616	of Meteors	79	death-skill(Meteor) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	617	of Blizzards	79	death-skill(Blizzard) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	618	of Frozen Orbs	79	death-skill(Frozen Orb) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	619	of Corpse Explosions	79	death-skill(Corpse Explosion) 100-36	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	620	of Poison Novas	79	death-skill(Poison Nova) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	621	of Armageddon	79	death-skill(Armageddon) 100-48	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	622	of Draining	80	healperhit 1-3	8	80	2794	27940	28328	388	0.002863278453829635	0.002863278453829635	0.002824060999717594	0.0	-1.3696695848630203
suffix	h2h2	100	623	of Funneling	80	healperhit 4-6	6	60	2794	27940	28328	388	0.0021474588403722263	0.0021474588403722263	0.0021180457497881953	0.0	-1.3696695848630425
suffix	h2h2	100	624	of Pumping	80	healperhit 7-9	4	40	2794	27940	28328	388	0.0014316392269148174	0.0014316392269148174	0.001412030499858797	0.0	-1.3696695848630203
suffix	h2h2	100	625	of Siphoning	80	healperhit 10-12	2	20	2794	27940	28328	388	0.0007158196134574087	0.0007158196134574087	0.0007060152499293985	0.0	-1.3696695848630203
suffix	h2h2	100	733	of Mosaic	81	charge-noconsume 50-50	64	640	2794	27940	28328	388	0.02290622763063708	0.02290622763063708	0.022592487997740753	0.0	-1.3696695848630203
suffix	hamm	20	9	of Craftsmanship	14	dmg-max 1-2	192	1920	2550	31640	31640	0	0.07529411764705882	0.0606826801517067	0.0606826801517067	-19.40581542351454	-19.40581542351454
suffix	hamm	20	10	of Quality	14	dmg-max 3-4	192	1920	2550	31640	31640	0	0.07529411764705882	0.0606826801517067	0.0606826801517067	-19.40581542351454	-19.40581542351454
suffix	hamm	20	11	of Maiming	14	dmg-max 5-6	192	1920	2550	31640	31640	0	0.07529411764705882	0.0606826801517067	0.0606826801517067	-19.40581542351454	-19.40581542351454
suffix	hamm	20	12	of Slaying	14	dmg-max 7-8	192	1920	2550	31640	31640	0	0.07529411764705882	0.0606826801517067	0.0606826801517067	-19.40581542351454	-19.40581542351454
suffix	hamm	20	13	of Gore	14	dmg-max 9-10	192	1920	2550	31640	31640	0	0.07529411764705882	0.0606826801517067	0.0606826801517067	-19.40581542351454	-19.40581542351454
suffix	hamm	20	14	of Carnage	14	dmg-max 11-14	176	1760	2550	31640	31640	0	0.06901960784313725	0.05562579013906448	0.05562579013906448	-19.40581542351453	-19.40581542351453
suffix	hamm	20	35	of Worth	15	dmg-min 1-2	96	960	2550	31640	31640	0	0.03764705882352941	0.03034134007585335	0.03034134007585335	-19.40581542351454	-19.40581542351454
suffix	hamm	20	36	of Measure	15	dmg-min 3-4	84	840	2550	31640	31640	0	0.03294117647058824	0.02654867256637168	0.02654867256637168	-19.40581542351455	-19.40581542351455
suffix	hamm	20	48	of Frost	10	cold-min 1-1; cold-max 1-2; cold-len 50-50	60	600	2550	31640	31640	0	0.023529411764705882	0.018963337547408345	0.018963337547408345	-19.40581542351454	-19.40581542351454
suffix	hamm	20	49	of the Icicle	10	cold-min 1-1; cold-max 3-4; cold-len 75-75	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	61	of Flame	12	fire-min 1-1; fire-max 2-5	60	600	2550	31640	31640	0	0.023529411764705882	0.018963337547408345	0.018963337547408345	-19.40581542351454	-19.40581542351454
suffix	hamm	20	62	of Fire	12	fire-min 1-4; fire-max 6-11	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	74	of Shock	13	ltng-min 1-1; ltng-max 6-8	60	600	2550	31640	31640	0	0.023529411764705882	0.018963337547408345	0.018963337547408345	-19.40581542351454	-19.40581542351454
suffix	hamm	20	75	of Lightning	13	ltng-min 1-1; ltng-max 9-16	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	87	of Blight	16	dmg-pois(75) 24-24	60	600	2550	31640	31640	0	0.023529411764705882	0.018963337547408345	0.018963337547408345	-19.40581542351454	-19.40581542351454
suffix	hamm	20	88	of Venom	16	dmg-pois(100) 54-54	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	103	of the Leech	27	lifesteal 4-5	84	840	2550	31640	31640	0	0.03294117647058824	0.02654867256637168	0.02654867256637168	-19.40581542351455	-19.40581542351455
suffix	hamm	20	104	of the Locust	27	lifesteal 6-7	84	840	2550	31640	31640	0	0.03294117647058824	0.02654867256637168	0.02654867256637168	-19.40581542351455	-19.40581542351455
suffix	hamm	20	113	of the Bat	28	manasteal 4-5	84	840	2550	31640	31640	0	0.03294117647058824	0.02654867256637168	0.02654867256637168	-19.40581542351455	-19.40581542351455
suffix	hamm	20	223	of Strength	31	str 1-2	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	224	of Might	31	str 3-5	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	295	of the Jackal	26	hp 1-5	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	296	of the Fox	26	hp 6-10	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	327	of Readiness	7	swing1 10-10	72	720	2550	31640	31640	0	0.02823529411764706	0.022756005056890013	0.022756005056890013	-19.40581542351454	-19.40581542351454
suffix	hamm	20	362	of Ease	30	ease -20--20	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	364	of Self-Repair	37	rep-dur(3) -	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	365	of Fast Repair	37	rep-dur(5) -	12	120	2550	31640	31640	0	0.004705882352941176	0.0037926675094816687	0.0037926675094816687	-19.40581542351454	-19.40581542351454
suffix	hamm	20	371	of Bashing	5	reduce-ac 5-10	48	480	2550	31640	31640	0	0.018823529411764704	0.015170670037926675	0.015170670037926675	-19.40581542351454	-19.40581542351454
suffix	hamm	20	377	of Vileness	20	noheal 1-1	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	379	of the Bear	24	knock 1-1	36	360	2550	31640	31640	0	0.01411764705882353	0.011378002528445006	0.011378002528445006	-19.40581542351454	-19.40581542351454
suffix	hamm	20	380	of Bartering1	63	cheap 1-2	12	120	2550	31640	31640	0	0.004705882352941176	0.0037926675094816687	0.0037926675094816687	-19.40581542351454	-19.40581542351454
suffix	hamm	20	383	Startling	64	slow 5-10	24	240	2550	31640	31640	0	0.009411764705882352	0.007585335018963337	0.007585335018963337	-19.40581542351454	-19.40581542351454
suffix	hamm	20	398	of Fire Bolts	77	gethit-skill(36) 5-4	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	401	of Charged Bolts	77	gethit-skill(38) 5-4	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	404	of Ice Bolts	77	gethit-skill(39) 5-4	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	408	of Static Field	77	gethit-skill(42) 3-4	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	410	of Frost Novas	77	gethit-skill(44) 6-3	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	412	of Ice Blasts	77	gethit-skill(45) 4-2	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	415	of Fire Balls	77	gethit-skill(47) 5-5	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	422	of Shiver Armor	77	gethit-skill(50) 12-9	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	425	of Enchantment	77	gethit-skill(52) 8-11	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	430	of Glacial Spikes	77	gethit-skill(55) 6-9	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	445	of Amplify Damage	77	gethit-skill(66) 8-12	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	447	of Teeth	77	gethit-skill(67) 8-20	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	448	of Bone Armor	77	gethit-skill(68) 5-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	450	of Dim Vision	77	gethit-skill(71) 5-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	452	of Weaken	77	gethit-skill(72) 5-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	454	of Corpse Explosions	77	gethit-skill(74) 4-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	456	of Iron Maiden	77	gethit-skill(76) 3-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	458	of Terror	77	gethit-skill(77) 4-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	462	of Confusion	77	gethit-skill(81) 35-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	464	of Life Tap	77	gethit-skill(82) 12-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	466	of Poison Explosion	77	gethit-skill(83) 4-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	468	of Bone Spears	77	gethit-skill(84) 7-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	484	of Holy Bolts	77	gethit-skill(101) 12-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	486	of Blessed Hammers	77	gethit-skill(112) 5-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	491	of Howling	77	gethit-skill(130) 8-12	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	492	of Taunting	77	gethit-skill(137) 4-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	494	of Shouting	77	gethit-skill(138) 6-3	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	496	of Battle Cry	77	gethit-skill(146) 20-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	507	of Firestorms	77	gethit-skill(225) 33-9	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	508	of Molten Boulders	77	gethit-skill(229) 4-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	510	of Eruption	77	gethit-skill(234) 5-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
suffix	hamm	20	512	of Cyclone Armor	77	gethit-skill(235) 6-1	1	10	2550	31640	31640	0	0.000392156862745098	0.0003160556257901391	0.0003160556257901391	-19.40581542351453	-19.40581542351453
