side	sample_item	line	group	name	mods	current_freq	proposed_freq	current_pool_weight	after_regular_weight	after_greater_weight	after_total_weight	before_per_slot	after_per_slot_existing_only	after_per_slot_with_greater	existing_only_relative_delta	with_greater_relative_delta
suffix	misl	803	204	of Resistance	res-fire 20-30	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	805	204	of Resistance	res-cold 10-20	6	60	120	1200	39	1239	0.05	0.05	0.048426150121065374	0.0	-0.0314769975786926
suffix	misl	806	204	of Resistance	res-cold 20-30	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	808	204	of Resistance	res-ltng 10-20	6	60	120	1200	39	1239	0.05	0.05	0.048426150121065374	0.0	-0.0314769975786926
suffix	misl	809	204	of Resistance	res-ltng 20-30	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	811	204	of Resistance	res-pois 10-20	6	60	120	1200	39	1239	0.05	0.05	0.048426150121065374	0.0	-0.0314769975786926
suffix	misl	812	204	of Resistance	res-pois 20-30	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	814	204	of Resistance	res-all 5-8	6	60	120	1200	39	1239	0.05	0.05	0.048426150121065374	0.0	-0.0314769975786926
suffix	misl	815	204	of Resistance	res-all 8-12	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	817	205	of Fortune	mag% 15-25, gold% 30-50	6	60	120	1200	39	1239	0.05	0.05	0.048426150121065374	0.0	-0.0314769975786926
suffix	misl	818	205	of Fortune	mag% 25-40, gold% 50-80	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	819	206	of Transcendence	hit-skill(Lower Resist) 10-5	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	820	206	of Transcendence	hit-skill(Amplify Damage) 10-5	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	821	206	of Transcendence	hit-skill(Weaken) 10-5	3	30	120	1200	39	1239	0.025	0.025	0.024213075060532687	0.0	-0.0314769975786926
suffix	misl	822	206	of Transcendence	hit-skill(Lower Resist) 10-10, pierce-elem 10-15	1	10	120	1200	39	1239	0.008333333333333333	0.008333333333333333	0.008071025020177562	0.0	-0.0314769975786926
suffix	misl	823	206	of Transcendence	hit-skill(Amplify Damage) 10-10, pierce-dmg 10-15	1	10	120	1200	39	1239	0.008333333333333333	0.008333333333333333	0.008071025020177562	0.0	-0.0314769975786926
suffix	misl	824	206	of Transcendence	hit-skill(Weaken) 10-10, pierce-mag 10-15	1	10	120	1200	39	1239	0.008333333333333333	0.008333333333333333	0.008071025020177562	0.0	-0.0314769975786926
suffix	orb	97	11	of Warmth	half-freeze 1-1	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	98	11	of Warmth	nofreeze 1-1	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	114	28	of the Wraith	manasteal 6-7	84	840	1528	15280	396	15676	0.0549738219895288	0.0549738219895288	0.05358509823934677	0.0	-0.025261546312834948
suffix	orb	136	2	of the Sentinel	red-mag 3-4	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	137	2	of Guarding	red-mag 5-6	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	138	2	of Negation	red-mag 7-8	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	143	2	of the Sentinel	res-mag 6-9	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	144	2	of Guarding	res-mag 10-13	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	145	2	of Negation	res-mag 14-20	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	150	3	of Coolness	abs-fire 1-2	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	151	3	of Incombustibility	abs-fire 3-4	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	152	3	of Amianthus	abs-fire 5-6	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	153	3	of Fire Quenching	abs-fire 8-10	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	156	3	of Fire Coalescence1	abs-fire% 3-7	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	157	3	of Fire Coalescence1	abs-fire% 8-15	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	158	3	of Fire Coalescence1	abs-fire% 16-25	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	163	3	of Resistance	abs-ltng 1-2	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	164	3	of Insulation	abs-ltng 3-4	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	165	3	of Grounding	abs-ltng 5-6	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	166	3	of the Dynamo	abs-ltng 8-10	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	169	3	of Lightning Coalescence1	abs-ltng% 3-7	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	170	3	of Lightning Coalescence1	abs-ltng% 8-15	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	171	3	of Lightning Coalescence1	abs-ltng% 16-25	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	176	3	of Warming	abs-cold 1-2	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	177	3	of Thawing	abs-cold 3-4	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	178	3	of the Dunes	abs-cold 5-6	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	179	3	of the Sirocco	abs-cold 8-10	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	182	3	of Chilling Coalescence1	abs-cold% 3-7	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	183	3	of Chilling Coalescence1	abs-cold% 8-15	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	184	3	of Chilling Coalescence1	abs-cold% 16-25	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	246	23	of Sorcery	enr 11-15	36	360	1528	15280	396	15676	0.02356020942408377	0.02356020942408377	0.022965042102577188	0.0	-0.025261546312834948
suffix	orb	247	23	of Wizardry	enr 16-20	36	360	1528	15280	396	15676	0.02356020942408377	0.02356020942408377	0.022965042102577188	0.0	-0.025261546312834948
suffix	orb	248	23	of Enlightenment	enr 21-30	36	360	1528	15280	396	15676	0.02356020942408377	0.02356020942408377	0.022965042102577188	0.0	-0.025261546312834948
suffix	orb	267	42	of Agility2	dex% 21-30	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	270	42	of Power2	str% 21-30	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	273	42	of Endurance2	vit% 21-30	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	276	42	of Spirit2	enr% 21-30	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	277	42	of the Sky	all-stats 5-10	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	278	42	of the Stars	all-stats 11-15	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	279	42	of the Heavens	all-stats 16-20	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	280	42	of the Zodiac	all-stats 21-30	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	308	19	of Regeneration	regen 3-5	48	480	1528	15280	396	15676	0.031413612565445025	0.031413612565445025	0.030620056136769585	0.0	-0.025261546312834837
suffix	orb	314	67	of Vampiric Essence2	heal-kill 3-5	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	315	67	of the Wight2	heal-kill 6-8	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	316	67	of the Dragon's Spirit2	heal-kill 9-15	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	317	67	of the Soul2	heal-kill 16-25	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	365	37	of Fast Repair	rep-dur(5) -	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	366	39	of Ages	indestruct 1-1	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	370	4	of Piercing	ignore-ac 1-1	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	375	9	of the Apprentice	cast1 10-10	72	720	1528	15280	396	15676	0.04712041884816754	0.04712041884816754	0.045930084205154376	0.0	-0.025261546312834948
suffix	orb	376	9	of the Magus	cast3 20-20	60	600	1528	15280	396	15676	0.03926701570680628	0.03926701570680628	0.03827507017096198	0.0	-0.025261546312834837
suffix	orb	379	24	of the Bear	knock 1-1	36	360	1528	15280	396	15676	0.02356020942408377	0.02356020942408377	0.022965042102577188	0.0	-0.025261546312834948
suffix	orb	380	63	of Bartering1	cheap 1-2	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	381	63	of Haggling1	cheap 3-4	8	80	1528	15280	396	15676	0.005235602094240838	0.005235602094240838	0.0051033426894615975	0.0	-0.025261546312834948
suffix	orb	382	63	of Charming1	cheap 5-6	6	60	1528	15280	396	15676	0.003926701570680628	0.003926701570680628	0.003827507017096198	0.0	-0.025261546312834837
suffix	orb	383	64	Startling	slow 5-10	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	384	64	Stunning1	slow 11-15	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	385	64	Daze1	slow 16-20	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	386	64	Paralysis1	slow 21-25	24	240	1528	15280	396	15676	0.015706806282722512	0.015706806282722512	0.015310028068384792	0.0	-0.025261546312834837
suffix	orb	387	65	of Blindness1	stupidity 1-1	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	388	65	of Blindness1	stupidity 2-2	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	389	65	of Blindness1	stupidity 3-3	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	390	66	of Reanimation1	reanimate(5) 3-5	12	120	1528	15280	396	15676	0.007853403141361256	0.007853403141361256	0.007655014034192396	0.0	-0.025261546312834837
suffix	orb	407	77	of Frozen Armor	gethit-skill(40) 13-4	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	409	77	of Static Field	gethit-skill(42) 7-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	411	77	of Frost Novas	gethit-skill(44) 8-7	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	413	77	of Ice Blasts	gethit-skill(45) 9-8	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	417	77	of Fire Balls	gethit-skill(47) 8-20	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	419	77	of Novas	gethit-skill(48) 12-15	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	422	77	of Shiver Armor	gethit-skill(50) 12-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	424	77	of Fire Walls	gethit-skill(51) 7-16	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	426	77	of Enchantment	gethit-skill(52) 11-19	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	428	77	of Chain Lightning	gethit-skill(53) 9-17	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	429	77	of Teleportation	gethit-skill(54) 10-1	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	431	77	of Glacial Spikes	gethit-skill(55) 9-16	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	433	77	of Meteors	gethit-skill(56) 8-18	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	436	77	of Energy Shield	gethit-skill(58) 10-13	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	438	77	of Blizzards	gethit-skill(59) 14-17	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	439	77	of Chilling Armor	gethit-skill(60) 15-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	441	77	of Hydras	gethit-skill(62) 12-19	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	443	77	of Frozen Orbs	gethit-skill(64) 4-22	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	445	77	of Amplify Damage	gethit-skill(66) 8-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	447	77	of Teeth	gethit-skill(67) 8-20	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	449	77	of Bone Armor	gethit-skill(68) 9-15	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	451	77	of Dim Vision	gethit-skill(71) 7-10	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	453	77	of Weaken	gethit-skill(72) 8-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	455	77	of Corpse Explosions	gethit-skill(74) 7-18	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	457	77	of Iron Maiden	gethit-skill(76) 6-10	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	459	77	of Terror	gethit-skill(77) 9-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	461	77	of Bone Walls	gethit-skill(78) 4-25	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	463	77	of Confusion	gethit-skill(81) 35-5	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	465	77	of Life Tap	gethit-skill(82) 19-5	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	467	77	of Poison Explosion	gethit-skill(83) 5-10	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	469	77	of Bone Spears	gethit-skill(84) 11-20	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	473	77	of Decrepification	gethit-skill(87) 10-15	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	475	77	of Bone Imprisonment	gethit-skill(88) 8-14	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	477	77	of Lower Resistance	gethit-skill(91) 6-18	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	479	77	of Poison Novas	gethit-skill(92) 7-14	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	481	77	of Bone Spirits	gethit-skill(93) 6-23	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	483	77	of Revivification	gethit-skill(95) 7-10	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	548	78	of Static Field	hit-skill(42) 6-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	550	78	of Frost Novas	hit-skill(44) 6-13	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	552	78	of Ice Blasts	hit-skill(45) 7-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	554	78	of Fire Balls	hit-skill(47) 5-19	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	556	78	of Novas	hit-skill(48) 6-21	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	557	78	of Lightning	hit-skill(49) 8-14	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	559	78	of Fire Walls	hit-skill(51) 6-14	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	560	78	of Chain Lightning	hit-skill(53) 6-16	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	562	78	of Glacial Spikes	hit-skill(55) 7-11	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	564	78	of Meteors	hit-skill(56) 5-19	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	566	78	of Blizzards	hit-skill(59) 5-18	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	568	78	of Hydras	hit-skill(62) 2-21	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	569	78	of Frozen Orbs	hit-skill(64) 7-12	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	571	78	of Amplify Damage	hit-skill(66) 5-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	573	78	of Dim Vision	hit-skill(71) 5-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	574	78	of Weaken	hit-skill(72) 5-10	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	575	78	of Corpse Explosions	hit-skill(74) 4-11	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	576	78	of Iron Maiden	hit-skill(76) 5-8	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	577	78	of Terror	hit-skill(77) 4-7	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	578	78	of Confusion	hit-skill(81) 7-5	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	579	78	of Life Tap	hit-skill(82) 8-7	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	580	78	of Poison Explosion	hit-skill(83) 4-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	581	78	of Bone Spears	hit-skill(84) 4-11	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	582	78	of Decrepification	hit-skill(87) 6-9	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	583	78	of Bone Imprisonment	hit-skill(88) 5-5	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	584	78	of Lower Resistance	hit-skill(91) 6-13	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	585	78	of Poison Novas	hit-skill(92) 5-22	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	586	78	of Bone Spirits	hit-skill(93) 4-18	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	587	78	of Revivification	hit-skill(95) 3-8	1	10	1528	15280	396	15676	0.0006544502617801048	0.0006544502617801048	0.0006379178361826997	0.0	-0.025261546312834948
suffix	orb	599	79	of Enchantment	levelup-skill(Enchant) 100-27	4	40	1528	15280	396	15676	0.002617801047120419	0.002617801047120419	0.0025516713447307987	0.0	-0.025261546312834948
suffix	orb	600	79	of Thunder Storm	levelup-skill(Thunder Storm) 100-24	4	40	1528	15280	396	15676	0.002617801047120419	0.002617801047120419	0.0025516713447307987	0.0	-0.025261546312834948
suffix	orb	601	79	of Chilling Armor	levelup-skill(Chilling Armor) 100-17	4	40	1528	15280	396	15676	0.002617801047120419	0.002617801047120419	0.0025516713447307987	0.0	-0.025261546312834948
suffix	orb	602	79	of Bone Armor	levelup-skill(Bone Armor) 100-20	4	40	1528	15280	396	15676	0.002617801047120419	0.002617801047120419	0.0025516713447307987	0.0	-0.025261546312834948
suffix	orb	613	79	of Frost Novas	death-skill(Frost Nova) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	614	79	of Novas	death-skill(Nova) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	615	79	of Chain Lightning	death-skill(Chain Lightning) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	616	79	of Meteors	death-skill(Meteor) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	617	79	of Blizzards	death-skill(Blizzard) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	618	79	of Frozen Orbs	death-skill(Frozen Orb) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	619	79	of Corpse Explosions	death-skill(Corpse Explosion) 100-36	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	orb	620	79	of Poison Novas	death-skill(Poison Nova) 100-48	2	20	1528	15280	396	15676	0.0013089005235602095	0.0013089005235602095	0.0012758356723653994	0.0	-0.025261546312834948
suffix	ring	2	61	of Defense1	ac 5-10	60	600	2675	26750	968	27718	0.022429906542056073	0.022429906542056073	0.02164658344757919	0.0	-0.034923154628761055
