name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Greater Amber	Greater Lightning Resist +#% [late; marker=yes]	100	0	1	81		47				6	119	res-ltng		34	40	greater-affix-marker		1	1						lcha												0	0
Greater Emerald	Greater Poison Resist +#% [early; marker=yes]	100	0	1	50	65	47				2	120	res-pois		34	40	greater-affix-marker		1	1						lcha												0	0
Greater Emerald	Greater Poison Resist +#% [mid; marker=yes]	100	0	1	66	80	47				4	120	res-pois		34	40	greater-affix-marker		1	1						lcha												0	0
Greater Emerald	Greater Poison Resist +#% [late; marker=yes]	100	0	1	81		47				6	120	res-pois		34	40	greater-affix-marker		1	1						lcha												0	0
Greater Victorious	Greater +# to Mana after each Kill [early; marker=yes]	100	0	1	50	65	10				3	121	mana-kill		4	5	greater-affix-marker		1	1						weap												0	0
Greater Victorious	Greater +# to Mana after each Kill [mid; marker=yes]	100	0	1	66	80	10				5	121	mana-kill		4	5	greater-affix-marker		1	1						weap												0	0
Greater Victorious	Greater +# to Mana after each Kill [late; marker=yes]	100	0	1	81		10				8	121	mana-kill		4	5	greater-affix-marker		1	1						weap												0	0
Greater Aureolin	Greater +# to Mana after each Kill [early; marker=yes]	100	0	1	50	65	14				3	121	mana-kill		4	5	greater-affix-marker		1	1						jewl												0	0
Greater Aureolin	Greater +# to Mana after each Kill [mid; marker=yes]	100	0	1	66	80	14				5	121	mana-kill		4	5	greater-affix-marker		1	1						jewl												0	0
Greater Aureolin	Greater +# to Mana after each Kill [late; marker=yes]	100	0	1	81		14				8	121	mana-kill		4	5	greater-affix-marker		1	1						jewl												0	0
Greater Celestial	Greater +# to Attack Rating against Demons & +#% Damage to Demons [early; marker=yes]	100	0	1	50	65	35				1	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1	dgld	weap							wand	orb				0	0
Greater Celestial	Greater +# to Attack Rating against Demons & +#% Damage to Demons [mid; marker=yes]	100	0	1	66	80	35				1	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1	dgld	weap							wand	orb				0	0
Greater Celestial	Greater +# to Attack Rating against Demons & +#% Damage to Demons [late; marker=yes]	100	0	1	81		35				2	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1	dgld	weap							wand	orb				0	0
Greater Diamond	Greater +# to Attack Rating against Demons & +#% Damage to Demons [early; marker=yes]	100	0	1	50	65	16				1	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1		jewl												0	0
Greater Diamond	Greater +# to Attack Rating against Demons & +#% Damage to Demons [mid; marker=yes]	100	0	1	66	80	16				1	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1		jewl												0	0
Greater Diamond	Greater +# to Attack Rating against Demons & +#% Damage to Demons [late; marker=yes]	100	0	1	81		16				2	123	att-demon		451	550	dmg-demon		351	425	greater-affix-marker		1	1		jewl												0	0
Greater Omniscient	Greater +# to All Skills [early; marker=yes]	100	0	1	50	65	68				1	125	allskills		3	3	greater-affix-marker		1	1						tors	amul											0	0
Greater Omniscient	Greater +# to All Skills [mid; marker=yes]	100	0	1	66	80	68				1	125	allskills		3	3	greater-affix-marker		1	1						tors	amul											0	0
Greater Omniscient	Greater +# to All Skills [late; marker=yes]	100	0	1	81		68				2	125	allskills		3	3	greater-affix-marker		1	1						tors	amul											0	0
Greater Sage's	Greater +# to All Skills [early; marker=yes]	100	0	1	50	65	43				1	125	allskills		3	3	greater-affix-marker		1	1						amul	tors	shld										0	0
Greater Sage's	Greater +# to All Skills [mid; marker=yes]	100	0	1	66	80	43				1	125	allskills		3	3	greater-affix-marker		1	1						amul	tors	shld										0	0
Greater Sage's	Greater +# to All Skills [late; marker=yes]	100	0	1	81		43				2	125	allskills		3	3	greater-affix-marker		1	1						amul	tors	shld										0	0
Greater Sage's	Greater +# to All Skills [early; marker=yes]	100	0	1	50	65	68				1	125	allskills		3	3	greater-affix-marker		1	1						ring												0	0
Greater Sage's	Greater +# to All Skills [mid; marker=yes]	100	0	1	66	80	68				1	125	allskills		3	3	greater-affix-marker		1	1						ring												0	0
Greater Sage's	Greater +# to All Skills [late; marker=yes]	100	0	1	81		68				2	125	allskills		3	3	greater-affix-marker		1	1						ring												0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=yes]	100	0	1	50	65	36	ama			1	125	ama		3	3	greater-affix-marker		1	1					cgrn	miss	spea											0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=yes]	100	0	1	66	80	36	ama			3	125	ama		3	3	greater-affix-marker		1	1					cgrn	miss	spea											0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=yes]	100	0	1	81		36	ama			4	125	ama		3	3	greater-affix-marker		1	1					cgrn	miss	spea											0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=yes]	100	0	1	50	65	57	ama			1	125	ama		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=yes]	100	0	1	66	80	57	ama			3	125	ama		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=yes]	100	0	1	81		57	ama			4	125	ama		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=yes]	100	0	1	50	65	57	pal			1	125	pal		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=yes]	100	0	1	66	80	57	pal			3	125	pal		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=yes]	100	0	1	81		57	pal			4	125	pal		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [early; marker=yes]	100	0	1	50	65	57	nec			1	125	nec		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [mid; marker=yes]	100	0	1	66	80	57	nec			3	125	nec		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [late; marker=yes]	100	0	1	81		57	nec			4	125	nec		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [early; marker=yes]	100	0	1	50	65	57	sor			1	125	sor		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [mid; marker=yes]	100	0	1	66	80	57	sor			3	125	sor		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [late; marker=yes]	100	0	1	81		57	sor			4	125	sor		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=yes]	100	0	1	50	65	57	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=yes]	100	0	1	66	80	57	bar			3	125	bar		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=yes]	100	0	1	81		57	bar			4	125	bar		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [early; marker=yes]	100	0	1	50	65	57	dru			1	125	dru		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [mid; marker=yes]	100	0	1	66	80	57	dru			3	125	dru		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [late; marker=yes]	100	0	1	81		57	dru			4	125	dru		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [early; marker=yes]	100	0	1	50	65	57	ass			1	125	ass		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [mid; marker=yes]	100	0	1	66	80	57	ass			3	125	ass		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [late; marker=yes]	100	0	1	81		57	ass			4	125	ass		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [early; marker=yes]	100	0	1	50	65	57	war			1	125	war		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [mid; marker=yes]	100	0	1	66	80	57	war			1	125	war		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [late; marker=yes]	100	0	1	81		57	war			2	125	war		3	3	greater-affix-marker		1	1					cgrn	amul	circ											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=yes]	100	0	1	50	65	36	pal			1	125	pal		3	3	greater-affix-marker		1	1					cgrn	scep	ashd											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=yes]	100	0	1	66	80	36	pal			3	125	pal		3	3	greater-affix-marker		1	1					cgrn	scep	ashd											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=yes]	100	0	1	81		36	pal			4	125	pal		3	3	greater-affix-marker		1	1					cgrn	scep	ashd											0	0
Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=yes]	100	0	1	50	65	49	pal			1	125	pal		3	3	greater-affix-marker		1	1					cgrn	swor	mace	hamm	shld									0	0
Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=yes]	100	0	1	66	80	49	pal			3	125	pal		3	3	greater-affix-marker		1	1					cgrn	swor	mace	hamm	shld									0	0
Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=yes]	100	0	1	81		49	pal			4	125	pal		3	3	greater-affix-marker		1	1					cgrn	swor	mace	hamm	shld									0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=yes]	100	0	1	50	65	36	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=yes]	100	0	1	66	80	36	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=yes]	100	0	1	81		36	bar			2	125	bar		3	3	greater-affix-marker		1	1					cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=yes]	100	0	1	50	65	64	ama			1	125	ama		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=yes]	100	0	1	66	80	64	ama			1	125	ama		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=yes]	100	0	1	81		64	ama			2	125	ama		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=yes]	100	0	1	50	65	64	pal			1	125	pal		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=yes]	100	0	1	66	80	64	pal			1	125	pal		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=yes]	100	0	1	81		64	pal			2	125	pal		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [early; marker=yes]	100	0	1	50	65	64	nec			1	125	nec		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [mid; marker=yes]	100	0	1	66	80	64	nec			1	125	nec		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [late; marker=yes]	100	0	1	81		64	nec			2	125	nec		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [early; marker=yes]	100	0	1	50	65	64	sor			1	125	sor		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [mid; marker=yes]	100	0	1	66	80	64	sor			1	125	sor		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [late; marker=yes]	100	0	1	81		64	sor			2	125	sor		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=yes]	100	0	1	50	65	64	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=yes]	100	0	1	66	80	64	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=yes]	100	0	1	81		64	bar			2	125	bar		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [early; marker=yes]	100	0	1	50	65	64	dru			1	125	dru		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [mid; marker=yes]	100	0	1	66	80	64	dru			1	125	dru		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [late; marker=yes]	100	0	1	81		64	dru			2	125	dru		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [early; marker=yes]	100	0	1	50	65	64	ass			1	125	ass		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [mid; marker=yes]	100	0	1	66	80	64	ass			1	125	ass		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [late; marker=yes]	100	0	1	81		64	ass			2	125	ass		3	3	greater-affix-marker		1	1					cgrn	tors												0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [early; marker=yes]	100	0	1	50	65	36	dru			1	125	dru		3	3	greater-affix-marker		1	1					cgrn	club	pelt											0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [mid; marker=yes]	100	0	1	66	80	36	dru			3	125	dru		3	3	greater-affix-marker		1	1					cgrn	club	pelt											0	0
Greater Hierophant's	Greater +# to Druid Skill Levels [late; marker=yes]	100	0	1	81		36	dru			4	125	dru		3	3	greater-affix-marker		1	1					cgrn	club	pelt											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [early; marker=yes]	100	0	1	50	65	36	war			1	125	war		3	3	greater-affix-marker		1	1					cgrn	knif	grim											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [mid; marker=yes]	100	0	1	66	80	36	war			1	125	war		3	3	greater-affix-marker		1	1					cgrn	knif	grim											0	0
Greater Arch-Devil's	Greater +# Warlock Skill Levels [late; marker=yes]	100	0	1	81		36	war			2	125	war		3	3	greater-affix-marker		1	1					cgrn	knif	grim											0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [early; marker=yes]	100	0	1	50	65	36	ass			1	125	ass		3	3	greater-affix-marker		1	1					cgrn	h2h												0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [mid; marker=yes]	100	0	1	66	80	36	ass			3	125	ass		3	3	greater-affix-marker		1	1					cgrn	h2h												0	0
Greater Witch-hunter's	Greater +# to Assassin Skill Levels [late; marker=yes]	100	0	1	81		36	ass			4	125	ass		3	3	greater-affix-marker		1	1					cgrn	h2h												0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [early; marker=yes]	100	0	1	50	65	36	nec			1	125	nec		3	3	greater-affix-marker		1	1					cgrn	wand	knif	head										0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [mid; marker=yes]	100	0	1	66	80	36	nec			3	125	nec		3	3	greater-affix-marker		1	1					cgrn	wand	knif	head										0	0
Greater Necromancer's	Greater +# to Necromancer Skill Levels [late; marker=yes]	100	0	1	81		36	nec			4	125	nec		3	3	greater-affix-marker		1	1					cgrn	wand	knif	head										0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [early; marker=yes]	100	0	1	50	65	36	sor			1	125	sor		3	3	greater-affix-marker		1	1					cgrn	staf	orb											0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [mid; marker=yes]	100	0	1	66	80	36	sor			3	125	sor		3	3	greater-affix-marker		1	1					cgrn	staf	orb											0	0
Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [late; marker=yes]	100	0	1	81		36	sor			4	125	sor		3	3	greater-affix-marker		1	1					cgrn	staf	orb											0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=yes]	100	0	1	50	65	36	bar			1	125	bar		3	3	greater-affix-marker		1	1					cgrn	phlm												0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=yes]	100	0	1	66	80	36	bar			3	125	bar		3	3	greater-affix-marker		1	1					cgrn	phlm												0	0
Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=yes]	100	0	1	81		36	bar			4	125	bar		3	3	greater-affix-marker		1	1					cgrn	phlm												0	0
Greater Archer's	Greater +# to Bow and Crossbow Skills [early; marker=yes]	100	0	1	50	65	38	ama			1	125	skilltab	0	4	4	greater-affix-marker		1	1					lgld	miss	glov											0	0
Greater Archer's	Greater +# to Bow and Crossbow Skills [mid; marker=yes]	100	0	1	66	80	38	ama			1	125	skilltab	0	4	4	greater-affix-marker		1	1					lgld	miss	glov											0	0
Greater Archer's	Greater +# to Bow and Crossbow Skills [late; marker=yes]	100	0	1	81		38	ama			2	125	skilltab	0	4	4	greater-affix-marker		1	1					lgld	miss	glov											0	0
Greater Master's	Greater +# to Masteries [early; marker=yes]	100	0	1	50	65	38	bar			1	125	skilltab	12	4	4	greater-affix-marker		1	1					lgld	phlm	weap	helm					miss	rod				0	0
Greater Master's	Greater +# to Masteries [mid; marker=yes]	100	0	1	66	80	38	bar			1	125	skilltab	12	4	4	greater-affix-marker		1	1					lgld	phlm	weap	helm					miss	rod				0	0
Greater Master's	Greater +# to Masteries [late; marker=yes]	100	0	1	81		38	bar			2	125	skilltab	12	4	4	greater-affix-marker		1	1					lgld	phlm	weap	helm					miss	rod				0	0
Greater Furious	Greater +# to Combat Skills [early; marker=yes]	100	0	1	50	65	38	bar			1	125	skilltab	13	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Furious	Greater +# to Combat Skills [mid; marker=yes]	100	0	1	66	80	38	bar			1	125	skilltab	13	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Furious	Greater +# to Combat Skills [late; marker=yes]	100	0	1	81		38	bar			2	125	skilltab	13	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Echoing	Greater +# to Warcries [early; marker=yes]	100	0	1	50	65	38	bar			1	125	skilltab	14	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Echoing	Greater +# to Warcries [mid; marker=yes]	100	0	1	66	80	38	bar			1	125	skilltab	14	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Echoing	Greater +# to Warcries [late; marker=yes]	100	0	1	81		38	bar			2	125	skilltab	14	4	4	greater-affix-marker		1	1					lgld	phlm	weap	amul					miss	rod				0	0
Greater Athlete's	Greater +# to Passive and Magic Skills [early; marker=yes]	100	0	1	50	65	38	ama			1	125	skilltab	1	4	4	greater-affix-marker		1	1					lgld	glov	amul	circ										0	0
Greater Athlete's	Greater +# to Passive and Magic Skills [mid; marker=yes]	100	0	1	66	80	38	ama			1	125	skilltab	1	4	4	greater-affix-marker		1	1					lgld	glov	amul	circ										0	0
Greater Athlete's	Greater +# to Passive and Magic Skills [late; marker=yes]	100	0	1	81		38	ama			2	125	skilltab	1	4	4	greater-affix-marker		1	1					lgld	glov	amul	circ										0	0
Greater Volcanic	Greater +# to Fire Skills [early; marker=yes]	100	0	1	50	65	38	sor			1	125	skilltab	3	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Volcanic	Greater +# to Fire Skills [mid; marker=yes]	100	0	1	66	80	38	sor			1	125	skilltab	3	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Volcanic	Greater +# to Fire Skills [late; marker=yes]	100	0	1	81		38	sor			2	125	skilltab	3	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Powered	Greater +# to Lightning Skills [early; marker=yes]	100	0	1	50	65	38	sor			1	125	skilltab	4	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Powered	Greater +# to Lightning Skills [mid; marker=yes]	100	0	1	66	80	38	sor			1	125	skilltab	4	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Powered	Greater +# to Lightning Skills [late; marker=yes]	100	0	1	81		38	sor			2	125	skilltab	4	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Glacial	Greater +# to Cold Skills [early; marker=yes]	100	0	1	50	65	38	sor			1	125	skilltab	5	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Glacial	Greater +# to Cold Skills [mid; marker=yes]	100	0	1	66	80	38	sor			1	125	skilltab	5	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Glacial	Greater +# to Cold Skills [late; marker=yes]	100	0	1	81		38	sor			2	125	skilltab	5	4	4	greater-affix-marker		1	1					lgld	staf	orb	amul	circ									0	0
Greater Accursed	Greater +# to Curses [early; marker=yes]	100	0	1	50	65	38	nec			1	125	skilltab	6	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Accursed	Greater +# to Curses [mid; marker=yes]	100	0	1	66	80	38	nec			1	125	skilltab	6	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Accursed	Greater +# to Curses [late; marker=yes]	100	0	1	81		38	nec			2	125	skilltab	6	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Venomous	Greater +# to Poison and Bone Skills [early; marker=yes]	100	0	1	50	65	38	nec			1	125	skilltab	7	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	knif	circ			tkni					0	0
Greater Venomous	Greater +# to Poison and Bone Skills [mid; marker=yes]	100	0	1	66	80	38	nec			1	125	skilltab	7	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	knif	circ			tkni					0	0
Greater Venomous	Greater +# to Poison and Bone Skills [late; marker=yes]	100	0	1	81		38	nec			2	125	skilltab	7	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	knif	circ			tkni					0	0
Greater Golemlord's	Greater +# to Summoning Skills [early; marker=yes]	100	0	1	50	65	38	nec			1	125	skilltab	8	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Golemlord's	Greater +# to Summoning Skills [mid; marker=yes]	100	0	1	66	80	38	nec			1	125	skilltab	8	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Golemlord's	Greater +# to Summoning Skills [late; marker=yes]	100	0	1	81		38	nec			2	125	skilltab	8	4	4	greater-affix-marker		1	1					lgld	wand	head	amul	circ									0	0
Greater Rose Branded	Greater +# to Combat Skills [early; marker=yes]	100	0	1	50	65	38	pal			1	125	skilltab	9	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Rose Branded	Greater +# to Combat Skills [mid; marker=yes]	100	0	1	66	80	38	pal			1	125	skilltab	9	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Rose Branded	Greater +# to Combat Skills [late; marker=yes]	100	0	1	81		38	pal			2	125	skilltab	9	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Marshal's	Greater +# to Offensive Auras [early; marker=yes]	100	0	1	50	65	38	pal			1	125	skilltab	10	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Marshal's	Greater +# to Offensive Auras [mid; marker=yes]	100	0	1	66	80	38	pal			1	125	skilltab	10	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Marshal's	Greater +# to Offensive Auras [late; marker=yes]	100	0	1	81		38	pal			2	125	skilltab	10	4	4	greater-affix-marker		1	1					lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Greater Guardian's	Greater +# to Defensive Auras [early; marker=yes]	100	0	1	50	65	38	pal			1	125	skilltab	11	4	4	greater-affix-marker		1	1					lgld	shld	ashd	amul	circ									0	0
Greater Guardian's	Greater +# to Defensive Auras [mid; marker=yes]	100	0	1	66	80	38	pal			1	125	skilltab	11	4	4	greater-affix-marker		1	1					lgld	shld	ashd	amul	circ									0	0
Greater Guardian's	Greater +# to Defensive Auras [late; marker=yes]	100	0	1	81		38	pal			2	125	skilltab	11	4	4	greater-affix-marker		1	1					lgld	shld	ashd	amul	circ									0	0
Greater Keeper's	Greater +# to Summoning Skills [early; marker=yes]	100	0	1	50	65	38	dru			1	125	skilltab	15	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Keeper's	Greater +# to Summoning Skills [mid; marker=yes]	100	0	1	66	80	38	dru			1	125	skilltab	15	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Keeper's	Greater +# to Summoning Skills [late; marker=yes]	100	0	1	81		38	dru			2	125	skilltab	15	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Communal	Greater +# to Shape Shifting Skills [early; marker=yes]	100	0	1	50	65	38	dru			1	125	skilltab	16	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Communal	Greater +# to Shape Shifting Skills [mid; marker=yes]	100	0	1	66	80	38	dru			1	125	skilltab	16	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Communal	Greater +# to Shape Shifting Skills [late; marker=yes]	100	0	1	81		38	dru			2	125	skilltab	16	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Gaea's	Greater +# to Elemental Skills [early; marker=yes]	100	0	1	50	65	38	dru			1	125	skilltab	17	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Gaea's	Greater +# to Elemental Skills [mid; marker=yes]	100	0	1	66	80	38	dru			1	125	skilltab	17	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Gaea's	Greater +# to Elemental Skills [late; marker=yes]	100	0	1	81		38	dru			2	125	skilltab	17	4	4	greater-affix-marker		1	1					lgld	club	pelt	amul	circ									0	0
Greater Cunning	Greater +# to Traps [early; marker=yes]	100	0	1	50	65	38	ass			1	125	skilltab	18	4	4	greater-affix-marker		1	1					lgld	h2h	amul	circ										0	0
