name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Greater Maiming	Greater +# to Maximum Damage [late; colored=yes]	100	1	1	81		63				999999	14	greater_dmg-max		150	165										circ												0	0
of Greater Carnage	Greater +# to Maximum Damage [early; colored=yes]	100	1	1	50	65	47				999999	14	greater_dmg-max		150	165									blac	jewl												0	0
of Greater Carnage	Greater +# to Maximum Damage [mid; colored=yes]	100	1	1	66	80	47				999999	14	greater_dmg-max		150	165									blac	jewl												0	0
of Greater Carnage	Greater +# to Maximum Damage [late; colored=yes]	100	1	1	81		47				999999	14	greater_dmg-max		150	165									blac	jewl												0	0
of Greater Evisceration	Greater +# to Maximum Damage [early; colored=yes]	100	1	1	50	65	31				999999	14	greater_dmg-max		150	165									blac	weap							wand	orb				0	0
of Greater Evisceration	Greater +# to Maximum Damage [mid; colored=yes]	100	1	1	66	80	31				999999	14	greater_dmg-max		150	165									blac	weap							wand	orb				0	0
of Greater Evisceration	Greater +# to Maximum Damage [late; colored=yes]	100	1	1	81		31				999999	14	greater_dmg-max		150	165									blac	weap							wand	orb				0	0
of Greater Transcendence	Greater +# to Minimum Damage [early; colored=yes]	100	1	1	50	65	71				999999	15	greater_dmg-min		75	85									blac	weap							orb	wand				0	0
of Greater Transcendence	Greater +# to Minimum Damage [mid; colored=yes]	100	1	1	66	80	71				999999	15	greater_dmg-min		75	85									blac	weap							orb	wand				0	0
of Greater Transcendence	Greater +# to Minimum Damage [late; colored=yes]	100	1	1	81		71				999999	15	greater_dmg-min		75	85									blac	weap							orb	wand				0	0
of Greater Performance	Greater +# to Minimum Damage [early; colored=yes]	100	1	1	50	65	62				999999	15	greater_dmg-min		75	85										ring	amul	circ										0	0
of Greater Performance	Greater +# to Minimum Damage [mid; colored=yes]	100	1	1	66	80	62				999999	15	greater_dmg-min		75	85										ring	amul	circ										0	0
of Greater Performance	Greater +# to Minimum Damage [late; colored=yes]	100	1	1	81		62				999999	15	greater_dmg-min		75	85										ring	amul	circ										0	0
of Greater Bliss	Greater +# to Minimum Damage [early; colored=yes]	100	1	1	50	65	31				999999	15	greater_dmg-min		75	85									whit	jewl												0	0
of Greater Bliss	Greater +# to Minimum Damage [mid; colored=yes]	100	1	1	66	80	31				999999	15	greater_dmg-min		75	85									whit	jewl												0	0
of Greater Bliss	Greater +# to Minimum Damage [late; colored=yes]	100	1	1	81		31				999999	15	greater_dmg-min		75	85									whit	jewl												0	0
of Greater Nirvana	Greater +# to Dexterity [early; colored=yes]	100	1	1	50	65	54				999999	17	greater_dex		36	40									dgld	amul	miss	circ										0	0
of Greater Nirvana	Greater +# to Dexterity [mid; colored=yes]	100	1	1	66	80	54				999999	17	greater_dex		36	40									dgld	amul	miss	circ										0	0
of Greater Nirvana	Greater +# to Dexterity [late; colored=yes]	100	1	1	81		54				999999	17	greater_dex		36	40									dgld	amul	miss	circ										0	0
of Greater Perfection	Greater +# to Dexterity [early; colored=yes]	100	1	1	50	65	64				999999	17	greater_dex		36	40									dgld	tors	boot						glov					0	0
of Greater Perfection	Greater +# to Dexterity [mid; colored=yes]	100	1	1	66	80	64				999999	17	greater_dex		36	40									dgld	tors	boot						glov					0	0
of Greater Perfection	Greater +# to Dexterity [late; colored=yes]	100	1	1	81		64				999999	17	greater_dex		36	40									dgld	tors	boot						glov					0	0
of Greater Daring	Greater +# to Dexterity [early; colored=yes]	100	1	1	50	65	24				999999	17	greater_dex		36	40										jewl												0	0
of Greater Daring	Greater +# to Dexterity [mid; colored=yes]	100	1	1	66	80	24				999999	17	greater_dex		36	40										jewl												0	0
of Greater Daring	Greater +# to Dexterity [late; colored=yes]	100	1	1	81		24				999999	17	greater_dex		36	40										jewl												0	0
of Greater Perfection	Greater +# to Dexterity [early; colored=yes]	100	1	1	50	65	57				999999	17	greater_dex		36	40									dgld	ring	glov											0	0
of Greater Perfection	Greater +# to Dexterity [mid; colored=yes]	100	1	1	66	80	57				999999	17	greater_dex		36	40									dgld	ring	glov											0	0
of Greater Perfection	Greater +# to Dexterity [late; colored=yes]	100	1	1	81		57				999999	17	greater_dex		36	40									dgld	ring	glov											0	0
of Greater Balance	Greater +#% Faster Hit Recovery [early; colored=yes]	100	1	1	50	65	3				999999	18	greater_balance1		13	13										armo							glov					0	0
of Greater Balance	Greater +#% Faster Hit Recovery [mid; colored=yes]	100	1	1	66	80	3				999999	18	greater_balance1		13	13										armo							glov					0	0
of Greater Balance	Greater +#% Faster Hit Recovery [late; colored=yes]	100	1	1	81		3				999999	18	greater_balance1		13	13										armo							glov					0	0
of Greater Equilibrium	Greater +#% Faster Hit Recovery [early; colored=yes]	100	1	1	50	65	5				999999	18	greater_balance2		26	26										tors	belt	shld										0	0
of Greater Equilibrium	Greater +#% Faster Hit Recovery [mid; colored=yes]	100	1	1	66	80	5				999999	18	greater_balance2		26	26										tors	belt	shld										0	0
of Greater Equilibrium	Greater +#% Faster Hit Recovery [late; colored=yes]	100	1	1	81		5				999999	18	greater_balance2		26	26										tors	belt	shld										0	0
of Greater Stability	Greater +#% Faster Hit Recovery [early; colored=yes]	100	1	1	50	65	11				999999	18	greater_balance3		13	15									dyel	tors	belt											0	0
of Greater Stability	Greater +#% Faster Hit Recovery [mid; colored=yes]	100	1	1	66	80	11				999999	18	greater_balance3		13	15									dyel	tors	belt											0	0
of Greater Stability	Greater +#% Faster Hit Recovery [late; colored=yes]	100	1	1	81		11				999999	18	greater_balance3		13	15									dyel	tors	belt											0	0
of Greater Truth	Greater +#% Faster Hit Recovery [early; colored=yes]	100	1	1	50	65	31				999999	18	greater_balance1		9	9										jewl												0	0
of Greater Truth	Greater +#% Faster Hit Recovery [mid; colored=yes]	100	1	1	66	80	31				999999	18	greater_balance1		9	9										jewl												0	0
of Greater Truth	Greater +#% Faster Hit Recovery [late; colored=yes]	100	1	1	81		31				999999	18	greater_balance1		9	9										jewl												0	0
of Greater Balance	Greater +#% Faster Hit Recovery [early; colored=yes]	100	1	1	50	65	69				999999	18	greater_balance3		13	15										lcha												0	0
of Greater Balance	Greater +#% Faster Hit Recovery [mid; colored=yes]	100	1	1	66	80	69				999999	18	greater_balance3		13	15										lcha												0	0
of Greater Balance	Greater +#% Faster Hit Recovery [late; colored=yes]	100	1	1	81		69				999999	18	greater_balance3		13	15										lcha												0	0
of Greater Regeneration	Greater Replenish Life +# [early; colored=yes]	100	1	1	50	65	44				999999	19	greater_regen		6	8										tors	weap	boot					scep					0	0
of Greater Regeneration	Greater Replenish Life +# [mid; colored=yes]	100	1	1	66	80	44				999999	19	greater_regen		6	8										tors	weap	boot					scep					0	0
of Greater Regeneration	Greater Replenish Life +# [late; colored=yes]	100	1	1	81		44				999999	19	greater_regen		6	8										tors	weap	boot					scep					0	0
of Greater Revivification	Greater Replenish Life +# [early; colored=yes]	100	1	1	50	65	26				999999	19	greater_regen		6	8									cred	scep	amul	circ										0	0
of Greater Revivification	Greater Replenish Life +# [mid; colored=yes]	100	1	1	66	80	26				999999	19	greater_regen		6	8									cred	scep	amul	circ										0	0
of Greater Revivification	Greater Replenish Life +# [late; colored=yes]	100	1	1	81		26				999999	19	greater_regen		6	8									cred	scep	amul	circ										0	0
of Greater Regeneration	Greater Replenish Life +# [early; colored=yes]	100	1	1	50	65	26				999999	19	greater_regen		6	8										shld	glov											0	0
of Greater Regeneration	Greater Replenish Life +# [mid; colored=yes]	100	1	1	66	80	26				999999	19	greater_regen		6	8										shld	glov											0	0
of Greater Regeneration	Greater Replenish Life +# [late; colored=yes]	100	1	1	81		26				999999	19	greater_regen		6	8										shld	glov											0	0
of Greater Regrowth	Greater Replenish Life +# [early; colored=yes]	100	1	1	50	65	35				999999	19	greater_regen		6	8									cred	belt	ring											0	0
of Greater Regrowth	Greater Replenish Life +# [mid; colored=yes]	100	1	1	66	80	35				999999	19	greater_regen		6	8									cred	belt	ring											0	0
of Greater Regrowth	Greater Replenish Life +# [late; colored=yes]	100	1	1	81		35				999999	19	greater_regen		6	8									cred	belt	ring											0	0
of Greater Honor	Greater Replenish Life +# [early; colored=yes]	100	1	1	50	65	30				999999	19	greater_regen		6	8										jewl												0	0
of Greater Honor	Greater Replenish Life +# [mid; colored=yes]	100	1	1	66	80	30				999999	19	greater_regen		6	8										jewl												0	0
of Greater Honor	Greater Replenish Life +# [late; colored=yes]	100	1	1	81		30				999999	19	greater_regen		6	8										jewl												0	0
of Greater Wealth	Greater #% Extra Gold from Monsters [early; colored=yes]	100	1	1	50	65	10				999999	21	greater_gold%		100	120									lgld	boot	glov	belt	amul	circ								0	0
of Greater Wealth	Greater #% Extra Gold from Monsters [mid; colored=yes]	100	1	1	66	80	10				999999	21	greater_gold%		100	120									lgld	boot	glov	belt	amul	circ								0	0
of Greater Wealth	Greater #% Extra Gold from Monsters [late; colored=yes]	100	1	1	81		10				999999	21	greater_gold%		100	120									lgld	boot	glov	belt	amul	circ								0	0
of Greater Avarice	Greater #% Extra Gold from Monsters [early; colored=yes]	100	1	1	50	65	1				999999	21	greater_gold%		100	120										jewl												0	0
of Greater Avarice	Greater #% Extra Gold from Monsters [mid; colored=yes]	100	1	1	66	80	1				999999	21	greater_gold%		100	120										jewl												0	0
of Greater Avarice	Greater #% Extra Gold from Monsters [late; colored=yes]	100	1	1	81		1				999999	21	greater_gold%		100	120										jewl												0	0
of Greater Greed	Greater #% Extra Gold from Monsters [early; colored=yes]	100	1	1	50	65	1				999999	21	greater_gold%		100	120										ring	amul	circ										0	0
of Greater Greed	Greater #% Extra Gold from Monsters [mid; colored=yes]	100	1	1	66	80	1				999999	21	greater_gold%		100	120										ring	amul	circ										0	0
of Greater Greed	Greater #% Extra Gold from Monsters [late; colored=yes]	100	1	1	81		1				999999	21	greater_gold%		100	120										ring	amul	circ										0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [early; colored=yes]	100	1	1	50	65	41				999999	22	greater_mag%		26	30									lgld	amul	circ											0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [mid; colored=yes]	100	1	1	66	80	41				999999	22	greater_mag%		26	30									lgld	amul	circ											0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [late; colored=yes]	100	1	1	81		41				999999	22	greater_mag%		26	30									lgld	amul	circ											0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [early; colored=yes]	100	1	1	50	65	26				999999	22	greater_mag%		26	30									lgld	boot	amul	circ										0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [mid; colored=yes]	100	1	1	66	80	26				999999	22	greater_mag%		26	30									lgld	boot	amul	circ										0	0
of Greater Luck	Greater #% Better Chance of Getting Magic Items [late; colored=yes]	100	1	1	81		26				999999	22	greater_mag%		26	30									lgld	boot	amul	circ										0	0
of Greater Prosperity	Greater #% Better Chance of Getting Magic Items [early; colored=yes]	100	1	1	50	65	64				999999	22	greater_mag%		26	30										jewl												0	0
of Greater Prosperity	Greater #% Better Chance of Getting Magic Items [mid; colored=yes]	100	1	1	66	80	64				999999	22	greater_mag%		26	30										jewl												0	0
of Greater Prosperity	Greater #% Better Chance of Getting Magic Items [late; colored=yes]	100	1	1	81		64				999999	22	greater_mag%		26	30										jewl												0	0
of Greater Fortune	Greater #% Better Chance of Getting Magic Items [early; colored=yes]	100	1	1	50	65	16				999999	22	greater_mag%		26	30									lgld	boot	glov	amul	circ	ring								0	0
of Greater Fortune	Greater #% Better Chance of Getting Magic Items [mid; colored=yes]	100	1	1	66	80	16				999999	22	greater_mag%		26	30									lgld	boot	glov	amul	circ	ring								0	0
of Greater Fortune	Greater #% Better Chance of Getting Magic Items [late; colored=yes]	100	1	1	81		16				999999	22	greater_mag%		26	30									lgld	boot	glov	amul	circ	ring								0	0
of Greater Enlightenment	Greater +# to Energy [early; colored=yes]	100	1	1	50	65	28				999999	23	greater_enr		36	40									dgld	amul	orb	circ	wand	staf								0	0
of Greater Enlightenment	Greater +# to Energy [mid; colored=yes]	100	1	1	66	80	28				999999	23	greater_enr		36	40									dgld	amul	orb	circ	wand	staf								0	0
of Greater Enlightenment	Greater +# to Energy [late; colored=yes]	100	1	1	81		28				999999	23	greater_enr		36	40									dgld	amul	orb	circ	wand	staf								0	0
of Greater Knowledge	Greater +# to Energy [early; colored=yes]	100	1	1	50	65	28				999999	23	greater_enr		36	40										jewl												0	0
of Greater Knowledge	Greater +# to Energy [mid; colored=yes]	100	1	1	66	80	28				999999	23	greater_enr		36	40										jewl												0	0
of Greater Knowledge	Greater +# to Energy [late; colored=yes]	100	1	1	81		28				999999	23	greater_enr		36	40										jewl												0	0
of Greater Sorcery	Greater +# to Energy [early; colored=yes]	100	1	1	50	65	18				999999	23	greater_enr		36	40									dgld	helm	scep											0	0
of Greater Sorcery	Greater +# to Energy [mid; colored=yes]	100	1	1	66	80	18				999999	23	greater_enr		36	40									dgld	helm	scep											0	0
of Greater Sorcery	Greater +# to Energy [late; colored=yes]	100	1	1	81		18				999999	23	greater_enr		36	40									dgld	helm	scep											0	0
of Greater Wizardry	Greater +# to Energy [early; colored=yes]	100	1	1	50	65	28				999999	23	greater_enr		36	40									dgld	ring												0	0
of Greater Wizardry	Greater +# to Energy [mid; colored=yes]	100	1	1	66	80	28				999999	23	greater_enr		36	40									dgld	ring												0	0
of Greater Wizardry	Greater +# to Energy [late; colored=yes]	100	1	1	81		28				999999	23	greater_enr		36	40									dgld	ring												0	0
of the Greater Whale	Greater +# to Life [early; colored=yes]	100	1	1	1	65	31				999999	26	greater_hp		80	95										tors	belt	amul	phlm	circ								0	0
of the Greater Whale	Greater +# to Life [mid; colored=yes]	100	1	1	66	80	31				999999	26	greater_hp		80	95										tors	belt	amul	phlm	circ								0	0
of the Greater Whale	Greater +# to Life [late; colored=yes]	100	1	1	81		31				999999	26	greater_hp		80	95										tors	belt	amul	phlm	circ								0	0
of the Greater Colosuss	Greater +# to Life [early; colored=yes]	100	1	1	50	65	57				999999	26	greater_hp		80	95									cred	shld	pelt											0	0
of the Greater Colosuss	Greater +# to Life [mid; colored=yes]	100	1	1	66	80	57				999999	26	greater_hp		80	95									cred	shld	pelt											0	0
of the Greater Colosuss	Greater +# to Life [late; colored=yes]	100	1	1	81		57				999999	26	greater_hp		80	95									cred	shld	pelt											0	0
of the Greater Mammoth	Greater +# to Life [early; colored=yes]	100	1	1	50	65	51				999999	26	greater_hp		80	95									cred	club	hamm	mace	ring	helm								0	0
of the Greater Mammoth	Greater +# to Life [mid; colored=yes]	100	1	1	66	80	51				999999	26	greater_hp		80	95									cred	club	hamm	mace	ring	helm								0	0
of the Greater Mammoth	Greater +# to Life [late; colored=yes]	100	1	1	81		51				999999	26	greater_hp		80	95									cred	club	hamm	mace	ring	helm								0	0
of Greater Hope	Greater +# to Life [early; colored=yes]	100	1	1	50	65	31				999999	26	greater_hp		80	95										jewl												0	0
of Greater Hope	Greater +# to Life [mid; colored=yes]	100	1	1	66	80	31				999999	26	greater_hp		80	95										jewl												0	0
of Greater Hope	Greater +# to Life [late; colored=yes]	100	1	1	81		31				999999	26	greater_hp		80	95										jewl												0	0
of Greater Vita	Greater +# to Life [early; colored=yes]	100	1	1	50	65	75				999999	26	greater_hp		80	95										lcha												0	0
of Greater Vita	Greater +# to Life [mid; colored=yes]	100	1	1	66	80	75				999999	26	greater_hp		80	95										lcha												0	0
of Greater Vita	Greater +# to Life [late; colored=yes]	100	1	1	81		75				999999	26	greater_hp		80	95										lcha												0	0
of the Greater Locust	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	13				999999	27	greater_lifesteal		10	12									cred	weap							orb					0	0
of the Greater Locust	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	13				999999	27	greater_lifesteal		10	12									cred	weap							orb					0	0
of the Greater Locust	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		13				999999	27	greater_lifesteal		10	12									cred	weap							orb					0	0
of the Greater Wraith	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	14				999999	28	greater_manasteal		10	12									cred	weap												0	0
of the Greater Wraith	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	14				999999	28	greater_manasteal		10	12									cred	weap												0	0
of the Greater Wraith	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		14				999999	28	greater_manasteal		10	12									cred	weap												0	0
of the Greater Lamprey	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	37				999999	27	greater_lifesteal		10	12									cred	mele							orb					0	0
of the Greater Lamprey	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	37				999999	27	greater_lifesteal		10	12									cred	mele							orb					0	0
of the Greater Lamprey	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		37				999999	27	greater_lifesteal		10	12									cred	mele							orb					0	0
of the Greater Vampire	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	41				999999	28	greater_manasteal		10	12									cred	mele												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	41				999999	28	greater_manasteal		10	12									cred	mele												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		41				999999	28	greater_manasteal		10	12									cred	mele												0	0
of the Greater Lamprey	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	62				999999	27	greater_lifesteal		10	12									cred	amul												0	0
of the Greater Lamprey	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	62				999999	27	greater_lifesteal		10	12									cred	amul												0	0
of the Greater Lamprey	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		62				999999	27	greater_lifesteal		10	12									cred	amul												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	56				999999	28	greater_manasteal		10	12									cred	amul	circ											0	0
of the Greater Vampire	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	56				999999	28	greater_manasteal		10	12									cred	amul	circ											0	0
of the Greater Vampire	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		56				999999	28	greater_manasteal		10	12									cred	amul	circ											0	0
of the Greater Lamprey	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	55				999999	27	greater_lifesteal		10	12									cred	ring	circ											0	0
of the Greater Lamprey	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	55				999999	27	greater_lifesteal		10	12									cred	ring	circ											0	0
of the Greater Lamprey	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		55				999999	27	greater_lifesteal		10	12									cred	ring	circ											0	0
of the Greater Leech	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	22				999999	27	greater_lifesteal		10	12									cred	glov												0	0
of the Greater Leech	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	22				999999	27	greater_lifesteal		10	12									cred	glov												0	0
of the Greater Leech	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		22				999999	27	greater_lifesteal		10	12									cred	glov												0	0
of the Greater Bat	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	23				999999	28	greater_manasteal		10	12									cred	glov												0	0
of the Greater Bat	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	23				999999	28	greater_manasteal		10	12									cred	glov												0	0
of the Greater Bat	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		23				999999	28	greater_manasteal		10	12									cred	glov												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	63				999999	28	greater_manasteal		10	12									cred	ring												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	63				999999	28	greater_manasteal		10	12									cred	ring												0	0
of the Greater Vampire	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		63				999999	28	greater_manasteal		10	12									cred	ring												0	0
of the Greater Giant	Greater +# to Strength [early; colored=yes]	100	1	1	50	65	43				999999	31	greater_str		26	30									dgld	mele	glov						blun					0	0
of the Greater Giant	Greater +# to Strength [mid; colored=yes]	100	1	1	66	80	43				999999	31	greater_str		26	30									dgld	mele	glov						blun					0	0
of the Greater Giant	Greater +# to Strength [late; colored=yes]	100	1	1	81		43				999999	31	greater_str		26	30									dgld	mele	glov						blun					0	0
of Greater Atlus	Greater +# to Strength [early; colored=yes]	100	1	1	50	65	54				999999	31	greater_str		26	30									dgld	amul	belt	club	hamm	circ								0	0
of Greater Atlus	Greater +# to Strength [mid; colored=yes]	100	1	1	66	80	54				999999	31	greater_str		26	30									dgld	amul	belt	club	hamm	circ								0	0
of Greater Atlus	Greater +# to Strength [late; colored=yes]	100	1	1	81		54				999999	31	greater_str		26	30									dgld	amul	belt	club	hamm	circ								0	0
of the Greater Ox	Greater +# to Strength [early; colored=yes]	100	1	1	50	65	31				999999	31	greater_str		26	30										mele	glov	shld					blun					0	0
of the Greater Ox	Greater +# to Strength [mid; colored=yes]	100	1	1	66	80	31				999999	31	greater_str		26	30										mele	glov	shld					blun					0	0
of the Greater Ox	Greater +# to Strength [late; colored=yes]	100	1	1	81		31				999999	31	greater_str		26	30										mele	glov	shld					blun					0	0
of Greater Virility	Greater +# to Strength [early; colored=yes]	100	1	1	50	65	36				999999	31	greater_str		26	30										jewl												0	0
of Greater Virility	Greater +# to Strength [mid; colored=yes]	100	1	1	66	80	36				999999	31	greater_str		26	30										jewl												0	0
of Greater Virility	Greater +# to Strength [late; colored=yes]	100	1	1	81		36				999999	31	greater_str		26	30										jewl												0	0
of the Greater Titan	Greater +# to Strength [early; colored=yes]	100	1	1	50	65	56				999999	31	greater_str		26	30									dgld	ring	scep	mace	tors									0	0
of the Greater Titan	Greater +# to Strength [mid; colored=yes]	100	1	1	66	80	56				999999	31	greater_str		26	30									dgld	ring	scep	mace	tors									0	0
of the Greater Titan	Greater +# to Strength [late; colored=yes]	100	1	1	81		56				999999	31	greater_str		26	30									dgld	ring	scep	mace	tors									0	0
of Greater Energy	Greater +# to Energy [early; colored=yes]	100	1	1	50	65	52				999999	31	greater_enr		26	30										lcha												0	0
of Greater Energy	Greater +# to Energy [mid; colored=yes]	100	1	1	66	80	52				999999	31	greater_enr		26	30										lcha												0	0
of Greater Energy	Greater +# to Energy [late; colored=yes]	100	1	1	81		52				999999	31	greater_enr		26	30										lcha												0	0
of Greater Traveling	Greater +#% Faster Run/Walk [early; colored=yes]	100	1	1	50	65	48				999999	35	greater_move3		13	15	greater_stamdrain		104	117						boot												0	0
of Greater Traveling	Greater +#% Faster Run/Walk [mid; colored=yes]	100	1	1	66	80	48				999999	35	greater_move3		13	15	greater_stamdrain		104	117						boot												0	0
of Greater Traveling	Greater +#% Faster Run/Walk [late; colored=yes]	100	1	1	81		48				999999	35	greater_move3		13	15	greater_stamdrain		104	117						boot												0	0
of Greater Speed	Greater +#% Faster Run/Walk [early; colored=yes]	100	1	1	50	65	25				999999	35	greater_move3		13	15										boot	circ											0	0
of Greater Speed	Greater +#% Faster Run/Walk [mid; colored=yes]	100	1	1	66	80	25				999999	35	greater_move3		13	15										boot	circ											0	0
of Greater Speed	Greater +#% Faster Run/Walk [late; colored=yes]	100	1	1	81		25				999999	35	greater_move3		13	15										boot	circ											0	0
of Greater Inertia	Greater +#% Faster Run/Walk [early; colored=yes]	100	1	1	50	65	69				999999	35	greater_move3		13	15										lcha												0	0
of Greater Inertia	Greater +#% Faster Run/Walk [mid; colored=yes]	100	1	1	66	80	69				999999	35	greater_move3		13	15										lcha												0	0
of Greater Inertia	Greater +#% Faster Run/Walk [late; colored=yes]	100	1	1	81		69				999999	35	greater_move3		13	15										lcha												0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [early; colored=yes]	100	1	1	50	65	49				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	ring	amul											0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	49				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	ring	amul											0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [late; colored=yes]	100	1	1	81		49				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	ring	amul											0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [early; colored=yes]	100	1	1	50	65	6				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	circ	pelt											0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	6				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	circ	pelt											0	0
of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [late; colored=yes]	100	1	1	81		6				999999	41	greater_hp/lvl	6			greater_mana/lvl	3							cred	circ	pelt											0	0
of the Greater Kraken	Greater +# to Life (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	41	greater_hp/lvl	6											cred	tors	amul	pelt	phlm									0	0
of the Greater Kraken	Greater +# to Life (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	41	greater_hp/lvl	6											cred	tors	amul	pelt	phlm									0	0
of the Greater Kraken	Greater +# to Life (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	41	greater_hp/lvl	6											cred	tors	amul	pelt	phlm									0	0
of Greater Agility2	Greater +%# to Dexterity [early; colored=yes]	100	1	1	50	65	64				999999	42	greater_dex%		27	39										weap	boot											0	0
of Greater Agility2	Greater +%# to Dexterity [mid; colored=yes]	100	1	1	66	80	64				999999	42	greater_dex%		27	39										weap	boot											0	0
of Greater Agility2	Greater +%# to Dexterity [late; colored=yes]	100	1	1	81		64				999999	42	greater_dex%		27	39										weap	boot											0	0
of Greater Power2	Greater +%# to Strength [early; colored=yes]	100	1	1	50	65	64				999999	42	greater_str%		27	39										weap	glov											0	0
of Greater Power2	Greater +%# to Strength [mid; colored=yes]	100	1	1	66	80	64				999999	42	greater_str%		27	39										weap	glov											0	0
of Greater Power2	Greater +%# to Strength [late; colored=yes]	100	1	1	81		64				999999	42	greater_str%		27	39										weap	glov											0	0
of Greater Endurance2	Greater +%# to Vitality [early; colored=yes]	100	1	1	50	65	64				999999	42	greater_vit%		27	39										weap	glov											0	0
of Greater Endurance2	Greater +%# to Vitality [mid; colored=yes]	100	1	1	66	80	64				999999	42	greater_vit%		27	39										weap	glov											0	0
of Greater Endurance2	Greater +%# to Vitality [late; colored=yes]	100	1	1	81		64				999999	42	greater_vit%		27	39										weap	glov											0	0
of Greater Spirit2	Greater +%# to Energy [early; colored=yes]	100	1	1	50	65	64				999999	42	greater_enr%		27	39										weap	glov											0	0
of Greater Spirit2	Greater +%# to Energy [mid; colored=yes]	100	1	1	66	80	64				999999	42	greater_enr%		27	39										weap	glov											0	0
of Greater Spirit2	Greater +%# to Energy [late; colored=yes]	100	1	1	81		64				999999	42	greater_enr%		27	39										weap	glov											0	0
of the Greater Zodiac	Greater +# to all Attributes [early; colored=yes]	100	1	1	50	65	71				999999	42	greater_all-stats		38	45										amul	ring	circ	orb	staf	wand							0	0
of the Greater Zodiac	Greater +# to all Attributes [mid; colored=yes]	100	1	1	66	80	71				999999	42	greater_all-stats		38	45										amul	ring	circ	orb	staf	wand							0	0
of the Greater Zodiac	Greater +# to all Attributes [late; colored=yes]	100	1	1	81		71				999999	42	greater_all-stats		38	45										amul	ring	circ	orb	staf	wand							0	0
